Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Альпина-Маркет,мебельный салон,Мебель на заказ; Мебель для кухни; Мебель для общественного питания; Детская мебель; Корпусная мебель; Мягкая мебель; Матрасы; Светотехника; Керамогранит; Керамическая плитка; Бытовая техника; Мебель для ванных комнат; Офисная мебель; Мебель для культурно-досуговых учреждений; Мебельные магазины,"улица 30 лет Победы, 7",1-3 этаж,625007,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.4,49,"83452394678 (отдел кухонь, индивидуальной мебели и плитки)","83452394688 (отдел мягкой мебели, столов и корпусной мебели)",,,,,,,,https://vk.com/alpina_market,https://wa.me/79634527072,,,,,,https://t.me/+79634527072,,,https://youtube.com/@alpinamarket8491,57.131208,65.555775,https://2gis.com/firm/1830115629696322,branch
Альфа,оптово-розничный мебельный салон,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мягкая мебель; Офисная мебель; Ремонт мебели; Мебель для культурно-досуговых учреждений; Мебельная фурнитура,"Садовая улица, 72",3 этаж,625512,,,,Тюменский район,Тюменская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-17:00,+05:00,5.0,2,89829325246,,,,,,,,,,https://wa.me/79829325246,,,viber://chat/?number=79829325246,,,https://t.me/xtrimall,,,,57.176268,65.928126,https://2gis.com/firm/1830115630031920,branch
Альфа,производственная компания,Мебель на заказ; Мебель для кухни; Мебельные фасады,"улица Константина Заслонова, 37",4 офис; 1 этаж,625034,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00,+05:00,1.4,1,89612036746,89058260197,83452514467,,,,,,,,https://wa.me/79058260197,https://wa.me/79612036746,,,,,https://t.me/+79058260197,https://t.me/+79612036746,,,57.160574,65.647698,https://2gis.com/firm/1830116630097264,branch
Ангстрем,фирменный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Матрасы,"Широтная улица, 209",2 этаж,625053,,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.6,41,89601006306,83452399485,,,,http://t.me/angstremmebel,,,,https://vk.com/angstremmebel,https://wa.me/79601006306,,,viber://chat/?number=79601006306,,,,,,,57.094473,65.626933,https://2gis.com/firm/70000001021186293,branch
Анна Селиванова,бюро дизайна и архитектуры,Мебель на заказ; Архитектурное проектирование; Дизайн интерьеров; Корпусная мебель,"Водопроводная улица, 15",1 этаж,625002,,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00 (по предварительной записи),+05:00,,,89129955161,,,,,,,,,,https://wa.me/79129955161,,,,,,https://t.me/+79129955161,,,,57.158304,65.544829,https://2gis.com/firm/70000001082985005,branch
АрДИ мебель,мебельная компания,Мебель на заказ; Офисная мебель; Мебель для кухни; Торгово-выставочное оборудование; Корпусная мебель; Детская мебель; Мебель для ванных комнат,"улица Дмитрия Менделеева, 5",,625007,Тюменский 3-й м-н,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 11:00-18:00; Вс: 11:00-18:00,+05:00,4.9,190,83452610485,89220443955,,ooo-ardi@mail.ru,,http://ardi72.ru/?utm_source=2gis,,,,https://vk.com/ardi72,,,,,,,https://t.me/ardimebel72,,,,57.114196,65.553374,https://2gis.com/firm/70000001026497223,branch
Аркиви,фабрика по производству мягкой мебели,Мебель на заказ; Мягкая мебель; Мебельные фасады,"Судостроителей, 24 ст5",1 этаж,625034,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,16,89044950763,89220797140,,,,,,,,https://vk.com/obivka72,https://wa.me/79220797140,,,,,,https://t.me/+79220797140,,,,57.161533,65.647389,https://2gis.com/firm/70000001020573515,branch
Армстронг,студия кухонь и шкафов,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Мебель для ванных комнат,"Одесская улица, 5а/2",,625023,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00 (по предварительному звонку),+05:00,5.0,2,89044742211,,,,,,,,,,https://wa.me/79044742211,,,viber://chat/?number=79044742211,,,https://t.me/+79044742211,,,,57.146401,65.5986,https://2gis.com/firm/70000001067221519,branch
Арсенал,мебельная компания,Мебель на заказ; Мебельные фасады; Мебельная фурнитура; Мебель для кухни; Облицовочные материалы для мебели; Корпусная мебель,,,,,,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,,,,,,,,,,https://vk.com/arsenalmeb,https://wa.me/79219062008,,,,,,https://t.me/arsenal_meb_bot,,,https://youtube.com/channel/UC-TlgloB0evqawAArL-SAWA,,,https://2gis.com/firm/70000001047554158,branch
Арт-гараж,творческая мастерская,Мебель на заказ; Художественные мастерские; Художественные товары; Услуги аэрографии; Аэрография на транспорте; Кованые изделия,"Соловьиная улица, 9",,625530,Южный м-н,,,Тюменский район,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00,+05:00,5.0,7,89068222444,,,,,,,,,https://vk.com/pinstriping.tumen,https://wa.me/79068222444,,,viber://chat/?number=79068222444,,,https://t.me/+79068222444,,,,56.950087,65.741841,https://2gis.com/firm/70000001057159872,branch
Арт-купе,студия мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель,"улица Новосёлов, 105",1 этаж,625018,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+05:00,5.0,4,89224779017,,,,,,,,,https://vk.com/art72kupe,https://wa.me/79224779017,,,viber://chat/?number=79224779017,,,https://t.me/+79224779017,,,,57.138528,65.474927,https://2gis.com/firm/70000001084557916,branch
Арт-студия,дизайн-студия,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Торгово-выставочное оборудование; Стеллажи и витрины; Изделия из камня для помещений; Детская мебель; Дизайн интерьеров; Мебель для общественного питания,"улица Мельникайте, 104",2 этаж,625026,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89028136879,83452680730,89199391268,,,,,,,https://vk.com/public44834727,https://wa.me/79199391268,https://wa.me/79028136879,,,,,https://t.me/+79199391268,,,,57.133945,65.562708,https://2gis.com/firm/1830115629597611,branch
Артарина,мебельная фабрика,Мебель на заказ; Детская мебель; Офисная мебель; Мебель для ванных комнат; Мебель для кухни; Корпусная мебель; Мягкая мебель; Матрасы,"Николая Чаплина улица, 117",,625007,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,"Пн: 10:00-13:00, 14:00-18:00; Вт: 10:00-13:00, 14:00-18:00; Ср: 10:00-13:00, 14:00-18:00; Чт: 10:00-13:00, 14:00-18:00; Пт: 10:00-13:00, 14:00-18:00; Сб: 10:00-13:00, 14:00-18:00; Вс: 10:00-13:00, 14:00-18:00",+05:00,,,89324848336,83452586333,,,,,,,,https://vk.com/s.artarina,https://wa.me/79222288688,https://wa.me/79324848336,,,,,https://t.me/+79222288688,,,,57.12663,65.540336,https://2gis.com/firm/70000001089575449,branch
Артель,производственный цех,Мебель на заказ; Мебель для ванных комнат; Мебель для кухни; Корпусная мебель; Изделия из камня для помещений; Бытовая техника; Детская мебель; Офисная мебель,"улица Тимофея Чаркова, 8 ст11",,625059,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,15,,,,,,,,,,,,,,,,,,,,,57.195048,65.603567,https://2gis.com/firm/70000001074773660,branch
Ас Мебель,мебельная фабрика,Мебель на заказ; Мебельные фабрики; Мебель для кухни; Корпусная мебель; Детская мебель; Мягкая мебель,"улица Герцена, 10 ст13",2 этаж,625504,,,,Тюменский район,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительной записи),+05:00,,,89923113710,83452923687,,,,,,,,https://vk.com/akcent_servis72,,,,,,,https://t.me/Akcent_servis72,,,,57.031796,65.719077,https://2gis.com/firm/70000001112949420,branch
Ас Мебель,мебельная фабрика,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мягкая мебель,"улица 95-летия Тюменского района, 177",,625530,Южный м-н,,,Тюменский район,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89923113710,83452923687,,,,,,,,https://vk.com/akcent_servis72,https://wa.me/79923113710,,,viber://chat/?number=79923113710,,,https://t.me/Akcent_servis72,,,,56.943777,65.743744,https://2gis.com/firm/70000001112949361,branch
Ас Мебель,мебельная фабрика,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Мебель для учебных учреждений; Мебельные фасады,"Судостроителей, 4",,625034,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,"Пн: 09:00-13:00, 14:00-18:00; Вт: 09:00-13:00, 14:00-18:00; Ср: 09:00-13:00, 14:00-18:00; Чт: 09:00-13:00, 14:00-18:00; Пт: 10:00-16:00",+05:00,5.0,19,89923113710,83452923687,,,,,,,,https://vk.com/akcent_servis72,https://wa.me/79923113710,,,viber://chat/?number=79923113710,,,https://t.me/Akcent_servis72,,,,57.15735,65.628565,https://2gis.com/firm/70000001028193035,branch
Аутен,производственная компания,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мебель для ванных комнат,"Стройотрядовская улица, 12",1 этаж,625014,У озера квартал,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00 (по предварительному звонку),+05:00,5.0,4,89222202732,,,,,,,,,https://vk.com/auten_design,https://wa.me/79222202732,,,,,,https://t.me/+79222202732,,,,57.140016,65.668062,https://2gis.com/firm/70000001105746634,branch
Баракат,мебельный магазин,Мебель на заказ; Мягкая мебель; Ремонт мебели; Мебель для кухни; Детская мебель,"Червишевский тракт, 5а",1 этаж,625008,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00,+05:00,5.0,1,89199215690,,,,,,,,,,https://wa.me/79199215690,,,,,,https://t.me/+79199215690,,,,57.132086,65.526984,https://2gis.com/firm/70000001105596064,branch
Барокко-стиль,торгово-производственная фирма,Мебель на заказ; Мягкая мебель,"улица 30 лет Победы, 7/5",1 этаж,625007,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,2.4,7,89821343697,,,,,,,,,,https://wa.me/79821343697,,,,,,https://t.me/+79821343697,,,,57.132313,65.556983,https://2gis.com/firm/1830115629662218,branch
Бизнес партнер,мебельная фабрика,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель; Мебель для ванных комнат,"улица Малышева, 2а ст3в",,625029,Тарманы м-н,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,82,89222826044,,,,,,,,,https://vk.com/id301458464,https://wa.me/79222826044,,,,,,,,,,57.191134,65.609826,https://2gis.com/firm/70000001044313910,branch
В Тренде,студия изготовления корпусной мебели под заказ,Мебель на заказ; Мебель для кухни; Детская мебель; Корпусная мебель; Мебель для ванных комнат; Офисная мебель,"улица Калинина, 61 ст5",11 офис,625030,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00 (по предварительной записи),+05:00,5.0,26,89220454466,89224835445,,,,,,,,https://vk.com/a_trend83,https://wa.me/79220454466,,,,,,https://t.me/+79220454466,,,,57.136978,65.514817,https://2gis.com/firm/70000001077252520,branch
Вам диван,мебельный салон,Мебель на заказ; Мебельные магазины; Мягкая мебель,"Московский тракт, 120 ст2",218 павильон; 2 этаж,625049,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:30; Вт: 09:00-18:30; Ср: 09:00-18:30; Чт: 09:00-18:30; Пт: 09:00-18:30; Сб: 09:00-18:30; Вс: 09:00-18:30,+05:00,,,89523471104,89523453560,,,,,,,,,https://wa.me/79523471104,,,,,,,,,,57.134385,65.491618,https://2gis.com/firm/70000001094737364,branch
Вардек,студия кухни,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Федюнинского, 43",4 этаж,625062,Тюменский 3-й м-н,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,,,89324882268,,,,,,,,,,,,,,,,,,,,57.112142,65.545784,https://2gis.com/firm/70000001113387964,branch
Вардек,студия кухни,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Мельникайте, 104",2 этаж,625026,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.7,73,89324882268,,,,,,,,,https://vk.com/kuhni_vardek_tmn,https://wa.me/79324882268,,,,,,https://t.me/+79324882268,,,https://youtube.com/@KuhniVardekVideo,57.133898,65.563142,https://2gis.com/firm/70000001037712118,branch
Верстак,,Мебель на заказ; Сборка мебели; Ремонт мебели,"проезд Геологоразведчиков, 33",1 этаж,625035,КПД м-н,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,5.0,30,89827752550,,,,,,,,,https://vk.com/public222141935,,,,,,,,,,,57.129948,65.578455,https://2gis.com/firm/70000001083765156,branch
Винзили-мебель,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для учебных учреждений; Мебель для кухни; Офисная мебель; Садово-парковая мебель,"Заводская улица, 23 к9",,625530,,,,Тюменский район,Тюменская область,Россия,"Пн: 08:00-12:00, 13:00-17:00; Вт: 08:00-12:00, 13:00-17:00; Ср: 08:00-12:00, 13:00-17:00; Чт: 08:00-12:00, 13:00-17:00; Пт: 08:00-12:00, 13:00-17:00",+05:00,,,89504879621,,,,,,,,,,https://wa.me/79504879621,,,viber://chat/?number=79504879621,,,,,,,56.952169,65.773755,https://2gis.com/firm/70000001018165565,branch
Вояж,производственно-торговая компания,Мебель на заказ; Изделия из камня для помещений; Корпусная мебель; Мебель для кухни; Мебельные фасады,"Железнодорожная улица, 45/2",2 бокс,625003,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+05:00,4.1,14,89199409902,89199241996,,,,,,,,https://vk.com/clubvoyage72,https://wa.me/79199409902,,,viber://chat/?number=79199409902,,,https://t.me/+79199409902,,,,57.150964,65.513266,https://2gis.com/firm/1830116630057312,branch
Время ремонта,компания по ремонту и отделке квартир под ключ,Мебель на заказ; Ремонт помещений; Дизайн интерьеров; Экспертиза зданий и сооружений; Отделочные материалы,"улица Мельникайте, 44а/1",520 офис; 5 этаж,625048,,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+05:00,5.0,210,89504900090,,,doremonta72@yandex.ru,,http://t.me/vrem72,,,,https://vk.com/rem_tumen,,,,,,,https://t.me/vremrem,,,https://youtube.com/%D0%92%D1%80%D0%B5%D0%BC%D1%8F%D0%A0%D0%B5%D0%BC%D0%BE%D0%BD%D1%82%D0%B0%D0%A2%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,57.152455,65.591951,https://2gis.com/firm/70000001032521781,branch
Вудпеккер,фабрика корпусной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель; Мебель для ванных комнат; Детская мебель,"улица Энергетиков, 167 ст3",,625013,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 10:00-18:00; Вс: 10:00-18:00 (по предварительной записи),+05:00,5.0,2,89292683032,,,,,,,,,,https://wa.me/79292683032,,,viber://chat/?number=79292683032,,,https://t.me/+79292683032,,,,57.127181,65.61138,https://2gis.com/firm/70000001028434005,branch
Горница,,Мебель на заказ; Деревообработка; Гравировка; Ландшафтный дизайн; Ремонт помещений; Строительство дач и коттеджей; Строительство бань и саун,"улица Республики, 204а ст4",1 этаж,625019,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00 (по предварительному звонку),+05:00,5.0,3,89292650329,,,,,,,,,,https://wa.me/79292650329,,,,,,https://t.me/+79292650329,,,,57.117907,65.605092,https://2gis.com/firm/70000001077195687,branch
Двор камня,компания,Мебель на заказ; Интерьерные лестницы; Кованые изделия; Мебель для кухни; Садово-парковая мебель; Заборы и ограждения; Корпусная мебель; Памятники и надгробия; Благоустройство мест захоронений; Теплицы; Товары для бань и саун; Изделия из камня для помещений; Облицовочный камень,"Бабарынка, 60",1 этаж,625001,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,"Пн: 09:00-12:00, 13:00-18:00; Вт: 09:00-12:00, 13:00-18:00; Ср: 09:00-12:00, 13:00-18:00; Чт: 09:00-12:00, 13:00-18:00; Пт: 09:00-12:00, 13:00-18:00; Сб: 09:00-12:00, 13:00-18:00; Вс: 09:00-12:00, 13:00-18:00",+05:00,4.0,4,83452940333,,,,,,,,,https://vk.com/id738701959,https://wa.me/79224861486,,,,,,https://t.me/+79224861486,,,,57.180962,65.47519,https://2gis.com/firm/70000001028304943,branch
Двор камня,компания,Мебель на заказ; Интерьерные лестницы; Кованые изделия; Садово-парковая мебель; Корпусная мебель; Мебель для кухни; Изделия из камня для помещений; Памятники и надгробия; Заборы и ограждения; Благоустройство мест захоронений; Ритуальные принадлежности; Облицовочный камень,"улица Федюнинского, 4 ст24",,625062,,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+05:00,4.6,21,89224861486,,,,,,,,,https://vk.com/id738701959,https://wa.me/79224861486,,,,,,https://t.me/+79224861486,,,,57.116686,65.523131,https://2gis.com/firm/70000001018139784,branch
Декор текстиль,салон мебели,Мебель на заказ; Мебельные магазины; Матрасы; Мягкая мебель; Корпусная мебель,"Дамбовская улица, 51г",2 этаж,625034,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,,,89044917543,,,,,,,,,,https://wa.me/79044917543,,,,,,,,,,57.151412,65.621318,https://2gis.com/firm/70000001089444127,branch
Дело_Мебель,компания по производству мебели,"Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни; Распиловка древесины; ЛДСП, ДВПО, МДФ","улица Республики, 203",195 павильон; 1 этаж,625019,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,5.0,1,89993665162,89097366377,,,,,,,,https://vk.com/delo_mebel,,,,,,,https://t.me/+79097366377,,,,57.127054,65.594566,https://2gis.com/firm/70000001111229923,branch
Дело_Мебель,компания по производству мебели,"Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни; Распиловка древесины; ЛДСП, ДВПО, МДФ","улица Дружбы, 128 к6",,625031,,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00 (по предварительному звонку),+05:00,5.0,2,89966402471,89097366377,,,,,,,,https://vk.com/delo_mebel,https://wa.me/79966402471,,,,,,https://t.me/+79097366377,,,,57.176835,65.586866,https://2gis.com/firm/70000001065537618,branch
Джаз,мастерская кованых изделий,Мебель на заказ; Интерьерные лестницы; Корпусная мебель,"Судостроителей, 4",1 этаж,625034,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00 (по предварительной записи),+05:00,,,89323211426,,,,,,,,,,https://wa.me/79323211426,,,viber://chat/?number=79323211426,,,https://t.me/+79323211426,,,,57.158153,65.628392,https://2gis.com/firm/70000001037222970,branch
Диана,мебельный салон,Мебель на заказ; Мебельные магазины; Мягкая мебель; Детская мебель; Офисная мебель; Корпусная мебель; Матрасы,"Червишевский тракт, 23",1 этаж,625062,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.7,15,89829805906,,,,,,,,,,https://wa.me/79829805906,,,,,,https://t.me/+79829805906,,,,57.125816,65.522997,https://2gis.com/firm/70000001031762953,branch
Дива-Мебель,,Мебель на заказ; Мягкая мебель,"Трактовая улица, 47",2 этаж,625008,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00 (по предварительной записи),+05:00,4.9,68,89120785354,89829811194,,,,,,,,https://vk.com/krovati.tyumen,https://wa.me/79120785354,https://wa.me/79829811194,,viber://chat/?number=79120785354,viber://chat/?number=79829811194,,,,,,57.133573,65.528558,https://2gis.com/firm/70000001067954450,branch
Диван-маркет,магазин,Мебель на заказ; Мебельные магазины; Мягкая мебель,"улица 30 лет Победы, 91а",цокольный этаж,625051,,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,5.0,1,89612051202,,,,,,,,,,https://wa.me/79612051202,,,,,,,,,,57.117721,65.590559,https://2gis.com/firm/70000001048558316,branch
"Дизайн, мебель и собака",,Мебель на заказ; Дизайн интерьеров,"Одесская улица, 9",414/3 офис,625023,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,,,89778646885,,,,,,,,,,,,,,,,,,,,57.145063,65.592718,https://2gis.com/firm/70000001115562205,branch
Дм-Мебель,,Мебель на заказ; Мягкая мебель; Корпусная мебель; Мебель для кухни,"Коммунистическая улица, 70 к3 ст6",,625001,ДОК м-н,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 12:00-19:00; Вт: 12:00-19:00; Ср: 12:00-19:00; Чт: 12:00-19:00; Пт: 12:00-19:00; Сб: 12:00-19:00; Вс: 12:00-19:00,+05:00,5.0,2,89995401267,,,,,,,,,https://vk.com/dm_kitchens72,,,,,,,,,,,57.179522,65.51122,https://2gis.com/firm/70000001111688876,branch
Дом мебели,магазин,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Мебель для кухни; Офисная мебель,"улица 30 лет Победы, 91а",цокольный этаж,625051,,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,4.7,5,,,,,,,,,,,,,,,,,,,,,57.117753,65.59026,https://2gis.com/firm/70000001094229639,branch
