Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Amigo Studio,,Мебель на заказ; Напольные покрытия; Отделочные материалы; Дизайн интерьеров; Ремонт помещений; Сантехника; Аксессуары для ванных комнат; Керамическая плитка; Облицовочный камень; Керамогранит; Корпусная мебель; Бытовая техника; Печи и камины для помещений; Портьерные ткани и шторы; Комплектующие для дверей; Укладка напольных покрытий; Монтаж сантехнического оборудования; Стеновые панели; Мягкая мебель; Обои; Мебель для ванных комнат; Мебель для кухни; Декоративные отделочные материалы; Светотехника,"Фабричная улица, 27",6 контейнер; 1 этаж,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+07:00,5.0,26,89130040909,,,,,,,,,https://vk.com/amigo_studio_complekt,https://wa.me/79130040909,,,,,,https://t.me/amigo_studio,,,,55.018921,82.913179,https://2gis.com/firm/70000001069076598,branch
Art Loft,производственная компания,Мебель на заказ; Металлическая мебель; Стекло и зеркала,"улица Петухова, 79 к2",,630119,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00,+07:00,5.0,4,89231445746,,,,,,,,,,https://wa.me/79231445746,,,,,,https://t.me/+79231445746,,,,54.941969,82.93204,https://2gis.com/firm/70000001110922500,branch
Art passage,центр дизайна и декора,Мебель на заказ; Мягкая мебель; Дизайн интерьеров; Корпусная мебель; Бытовая техника; Входные двери; Светотехника,"Нарымская улица, 17/2",2 этаж,630132,Челюскинский ж/м,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-16:00,+07:00,5.0,5,83832207986,,,,,,,,,,,,,,,,,,,,55.041319,82.907934,https://2gis.com/firm/70000001084478597,branch
Art pro mebelhit,студия дизайна интерьера и изготовления мебели,Мебель на заказ; Корпусная мебель; Дизайн интерьеров; Ремонт помещений; Мебель для кухни; Детская мебель; Архитектурное проектирование; Мебель для ванных комнат; Офисная мебель; Строительство дач и коттеджей,"рабочий посёлок Краснообск, 244/2",2 этаж,630501,2-й м-н,,,Новосибирский район,Новосибирская область,Россия,Пн: 12:00-20:00; Вт: 12:00-20:00; Ср: 12:00-20:00; Чт: 12:00-20:00; Пт: 12:00-20:00 (по предварительному звонку),+07:00,4.8,53,89139288564,83833485545,,,,,,,,https://vk.com/artpro_mebelhit,https://wa.me/79139288564,,,,,,https://t.me/art_pro_mebelhit,,,,54.91939,82.982921,https://2gis.com/firm/141265769459255,branch
Artmatura,дизайн-мастерская,Мебель на заказ; Мебель для кухни; Офисная мебель; Мебель для общественного питания; Мебель для салонов красоты; Мебель для учебных учреждений; Корпусная мебель; Дизайн интерьеров; Мягкая мебель,"улица Королёва, 40 к39",3 этаж,630015,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00; Сб: 08:00-19:00; Вс: 08:00-19:00 (по предварительной записи),+07:00,5.0,3,89513876665,89537949003,,,,http://t.me/mebelartmatura,,,,,https://wa.me/79513876665,https://wa.me/79537949003,,,,,,,,,55.058866,82.963123,https://2gis.com/firm/70000001034660850,branch
Bishek,,Мебель на заказ; Детская мебель; Корпусная мебель; Матрасы; Мягкая мебель,"Гусинобродское шоссе, 20",-1 этаж,630039,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,,,89231512333,,,,,,,,,,,,,,,,,,,,55.03563,83.003327,https://2gis.com/firm/70000001110469658,branch
Boof mebel,,Мебель на заказ; Мягкая мебель,"Станционная улица, 60/1 к86",2 этаж,630096,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00 (по предварительному звонку),+07:00,5.0,8,89133851920,,,,,,,,,,https://wa.me/79133851920,,,,,,https://t.me/boofmebel,,,,55.000945,82.817728,https://2gis.com/firm/70000001052579798,branch
Cherry,мебельная мастерская,Мебель на заказ; Мебель для кухни; Офисная мебель; Корпусная мебель; Детская мебель; Мебель для ванных комнат; Ремонт мебели; Сборка мебели,"Ионосферная улица, 3/3",41 бокс,630090,Верхняя зона Академгородка м-н,,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,5.0,31,89132100148,,,,,http://t.me/cherrymebel,,,,,https://wa.me/79132100148,,,,,,https://t.me/+79132100148,,,,54.844851,83.12436,https://2gis.com/firm/70000001100611578,branch
Chestwood,студия индивидуальной мебели на заказ,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель,"Болотная улица, 124 к4",,630029,Лесоперевалка м-н,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00 (по предварительному звонку),+07:00,,,89231764488,,,,,,,,,https://vk.com/chestwood,https://wa.me/79231764488,,,,,,,,,,55.025599,82.872658,https://2gis.com/firm/70000001095751935,branch
Deboro_mebel,,Мебель на заказ; Мебель для кухни; Корпусная мебель,,,,,,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+07:00,5.0,6,89130033176,,,,,http://t.me/deboro_mebel,,,,,https://wa.me/79130033176,,,,,,,,,,,,https://2gis.com/firm/70000001095191892,branch
Demidov Furniture,,Мебель на заказ; Корпусная мебель; Мягкая мебель,"Станционная улица, 32 к13",1 этаж,630108,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+07:00,5.0,9,89964136571,,,,,http://t.me/demidov_furniture,,,,,,,,,,,,,,,55.001897,82.853028,https://2gis.com/firm/70000001110323421,branch
DivanNsk,салон мягкой мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель,"улица Сибиряков-Гвардейцев, 49/1 к3",2 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,3.8,40,89130677417,83832144804,,,,,,,,https://vk.com/divan_nsk,https://wa.me/79231382332,https://wa.me/79130677417,,,,,,,,,54.953,82.914585,https://2gis.com/firm/141265771617205,branch
Dm Mebel,изготовление мебели под заказ,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Кирзаводская улица, 1",,630045,Юго-Западный ж/м,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00 (по предварительной записи),+07:00,5.0,8,89137929073,,,,,,,,,https://vk.com/dm_mebel_nsk,https://wa.me/79137929073,,,,,,,,,,54.971416,82.849022,https://2gis.com/firm/70000001083821911,branch
Don Maison,"салон французской мебели, посуды и товаров для дома",Мебель на заказ; Посуда; Корпусная мебель; Сувениры; Домашний текстиль; Мебель для кухни; Мягкая мебель; Светотехника; Новогодние товары; Офисная мебель,,,,,,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,,+07:00,,,89029751315,,,,,http://t.me/+jBtDClLJ-ZYwZjBi,,,,https://vk.com/donmaison_krsk,,,,,,,,,,,,,https://2gis.com/firm/70000001115803714,branch
Ecco-мебель,,Мебель на заказ; Мебельные фабрики; Мебель для кухни; Офисная мебель; Корпусная мебель,"Димитрова проспект, 7",,630132,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00 (по предварительному звонку),+07:00,5.0,5,89529424410,,,,,,,,,,https://wa.me/79529424410,,,,,,https://t.me/+79529424410,,,,55.034955,82.911906,https://2gis.com/firm/70000001103922323,branch
Eco meb,компания по производству мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Северный проезд, 7а",,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00 (по предварительной записи),+07:00,4.5,12,89134860210,,,,,,,,,https://vk.com/eco__meb,https://wa.me/79134860210,,,,,,https://t.me/eco_meb,,,,54.95164,82.926954,https://2gis.com/firm/70000001032729159,branch
EcoWood,мебельная фабрика,Мебель на заказ; Корпусная мебель; Детская мебель; Мебель для кухни,"Фабричная улица, 25",3 офис; 3 этаж,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00 (по предварительной записи),+07:00,4.8,50,89059386335,,,,,,,,,,https://wa.me/79059386335,,,,,,,,,,55.018662,82.913966,https://2gis.com/firm/70000001091804478,branch
Edel,мебельный салон,Мебель на заказ; Мебель для кухни; Мебель для общественного питания,,,,,,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00 (по предварительному звонку),+07:00,4.2,10,89069068546,,,,,,,,,https://vk.com/blizkobusiness,https://wa.me/79069068546,,,,,,,,,,,,https://2gis.com/firm/141265769381425,branch
Elite massive Nsk,мастерская,Мебель на заказ; Деревообработка; Мебель для кухни; Мебель для ванных комнат; Межкомнатные двери; Входные двери; Интерьерные лестницы; Погонажные изделия,"улица Андреева, 2",1 этаж,630553,,,,Новосибирский район,Новосибирская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00 (по предварительному звонку),+07:00,4.3,16,89059545324,,,,,,,,,https://vk.com/elite_massive_nsk,https://wa.me/79059545324,,,,,,https://t.me/+79059545324,,,,54.981308,83.101022,https://2gis.com/firm/70000001043162820,branch
Estetica,мебельный салон,Мебель на заказ; Мебельные магазины; Мягкая мебель,"Светлановская улица, 50","40, 48 сектор; 2 этаж",630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,4.8,87,,,,,,http://t.me/estetica_vision_novosibirsk,,,,https://vk.com/estetica_vision,,,,,,,,,,https://youtube.com/channel/UCInmvFvyViSSJClc7bcApRg,55.081929,82.932877,https://2gis.com/firm/141265771794065,branch
Frezerka 54,мастерская,Мебель на заказ; Фрезеровка неметаллов; Лазерная резка неметаллов; Деревообработка; Распиловка древесины; Корпусная мебель,"Сухарная улица, 35 к14",,630001,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+07:00,5.0,9,89930230953,,,,,,,,,https://vk.com/frezerka154,https://wa.me/79930230953,,,,,,https://t.me/Frezerka54,,,,55.04483,82.870767,https://2gis.com/firm/70000001082798628,branch
Ftk wood,компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебель для салонов красоты; Мебель для ванных комнат; Офисная мебель,"проспект Дзержинского, 87 к2",328/1 офис; 3 этаж,630051,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00 (по предварительному звонку: пн-вс),+07:00,,,89930089991,,,,,,,,,,https://wa.me/79930089991,,,,,,https://t.me/Andryvv,,,,55.069631,83.001763,https://2gis.com/firm/70000001065978096,branch
Garda Decor,"интерьерный салон мебели, декора для дома и света",Мебель на заказ; Мебельные магазины; Керамические изделия; Садово-парковая мебель; Матрасы; Ковры; Мебель для салонов красоты; Домашний текстиль; Корпусная мебель; Светотехника; Сувениры; Мягкая мебель; Стекло и зеркала; Плетёные изделия; Стеллажи и витрины; Часы,"Светлановская улица, 50",2 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,,+07:00,5.0,232,83833054350,89231036967,,,,http://t.me/garda_decor_nsk,,,,,https://wa.me/79231036967,,,,,,,,,,55.082153,82.932849,https://2gis.com/firm/70000001042625623,branch
Gitelson place,студия проектировки и изготовления мебели,Мебель на заказ; Сварочные работы,"Народная улица, 20Б к1",,630075,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+07:00,5.0,17,89134663355,,,,,,,,,,https://wa.me/79134663355,,,,,,https://t.me/+79134663355,https://t.me/79134663355,,,55.068671,82.946719,https://2gis.com/firm/70000001105212755,branch
Hobox,производственный цех,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мебель для ванных комнат; Офисная мебель; Распиловка древесины,"улица Связистов, 12а к5/2",5/2 корпус,630120,Западный м-н,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,,,89930141462,,,,,,,,,,https://wa.me/79930141462,,,,,,,,,,54.988256,82.830464,https://2gis.com/firm/70000001040598708,branch
Home,,Мебель на заказ; Корпусная мебель; Мягкая мебель,"Фабричная улица, 17 ст14",209 офис; 2 этаж,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 11:00-17:00,+07:00,,,89139455079,,,,,,,,,https://vk.com/public210968333,https://wa.me/79139455079,,,viber://chat/?number=79139455079,,,,,,,55.016842,82.917628,https://2gis.com/firm/70000001051445469,branch
Home Bar,мастерская,Мебель на заказ; Мебель для кухни; Корпусная мебель; Офисная мебель,"Автогенная улица, 105а к3",1 этаж,630039,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+07:00,5.0,91,89950106548,83833834414,,,,,,,,https://vk.com/bs154,https://wa.me/79950106548,,,,,,https://t.me/+79950106548,,,,55.017062,82.978355,https://2gis.com/firm/70000001036398305,branch
Interiomebel.ru,магазин кроватей и матрасов,Мебель на заказ; Мебельные магазины; Корпусная мебель; Матрасы; Мягкая мебель,"Светлановская улица, 50",45 сектор; 2 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,3.6,34,83833750715 (единый номер - пн-вс 10:00-21:00),,,,,,,,,https://vk.com/doss.mebel,,,,,,,,,,,55.08101,82.932617,https://2gis.com/firm/70000001018583173,branch
Iron_design,,Мебель на заказ; Металлическая мебель,"улица Сибиряков-Гвардейцев, 52а к3",,630024,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 09:00-12:00, 13:00-20:00; Вт: 09:00-12:00, 13:00-20:00; Ср: 09:00-12:00, 13:00-20:00; Чт: 09:00-12:00, 13:00-20:00; Пт: 09:00-12:00, 13:00-20:00",+07:00,,,89963808727,,,,,http://t.me/id_weld,,,,,,,,,,,,,,,54.957632,82.900037,https://2gis.com/firm/70000001112942937,branch
JuliaMay,студия дизайна мебели,Мебель на заказ; Детская мебель; Мебель для кухни; Корпусная мебель; Офисная мебель,"улица Владимира Заровного, 32",,630083,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,5.0,9,89137817307,,,,,,,,,,https://wa.me/79137817307,,,,,,https://t.me/+79137817307,,,,54.989392,82.969367,https://2gis.com/firm/70000001113726463,branch
Juliver.nsk,мебельная мастерская,Мебель на заказ; Мебель для кухни; Детская мебель; Матрасы; Корпусная мебель; Садово-парковая мебель; Сувениры,"СНТ Берёзовая роща, 12",,630051,Берёзовая роща,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00,+07:00,5.0,2,89538817126,89513786937,,,,,,,,https://vk.com/julivernsk,https://wa.me/79538817126,https://wa.me/79513786937,,,,,,,,,55.072287,83.023624,https://2gis.com/firm/70000001047499533,branch
Kitchenproff,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Бытовая техника,"С-200, 10",302 офис; 3 этаж,630501,,,,Новосибирский район,Новосибирская область,Россия,Пн: 11:00-20:00; Вт: 11:00-20:00; Ср: 11:00-20:00; Чт: 11:00-20:00; Пт: 11:00-20:00; Сб: 11:00-20:00 (по предварительной записи),+07:00,5.0,25,89231360336,83832990724,,,,,,,,https://vk.com/abelitproff,https://wa.me/79231360336,,,,,,https://t.me/+79231360336,,,,54.914243,82.983956,https://2gis.com/firm/70000001059289752,branch
KupePro,,Мебель на заказ; Межкомнатные двери; Корпусная мебель; Перегородки; Офисная мебель,"Станционная улица, 4/1",4 офис; 1 этаж,630032,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:30-18:30; Вт: 09:30-18:30; Ср: 09:30-18:30; Чт: 09:30-18:30; Пт: 09:30-18:30,+07:00,4.9,71,89095319900,,,,,,,,,,https://wa.me/79095319900,,,,,,,,,,54.999166,82.871267,https://2gis.com/firm/70000001069861023,branch
Lamiaf,,Мебель на заказ; Мягкая мебель,"9-й Порт-Артурский переулок, 41",,630121,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00; Сб: 10:00-17:00,+07:00,5.0,4,89960710502,,,,,,,,,,https://wa.me/79960710502,,,,,,https://t.me/+79960710502,,,,54.987438,82.793072,https://2gis.com/firm/70000001102761093,branch
Levato Sole,салон мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Детская мебель; Мебель для ванных комнат; Корпусная мебель; Торгово-выставочное оборудование; Офисная мебель,"улица Добролюбова, 16",1 этаж,630009,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00,+07:00,3.9,42,83832300530,89139190055,,usmanov2025@yandex.ru,,,,,,https://vk.com/levatosole,,,,,,,,,,,55.008607,82.950873,https://2gis.com/firm/141265769643800,branch
Lexx,мебельный салон,Мебель на заказ; Корпусная мебель; Офисная мебель; Распиловка древесины,"Приисковая улица, 15",1 этаж,630010,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 09:00-12:00, 13:00-17:45; Вт: 09:00-12:00, 13:00-17:45; Ср: 09:00-12:00, 13:00-17:45; Чт: 09:00-12:00, 13:00-17:45; Пт: 09:00-12:00, 13:00-17:45",+07:00,4.3,17,89965463636,,,,,,,,,https://vk.com/club79186126,https://wa.me/79965463636,,,,,,,,,,55.057589,83.008514,https://2gis.com/firm/141265771002457,branch
Lion,салон мебели,Мебель на заказ; Корпусная мебель; Детская мебель; Мебель для кухни; Мебель для ванных комнат,"улица Петухова, 69",2 этаж; правое крыло,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00 (по предварительной записи),+07:00,5.0,91,89537779595,,,,,,,,,https://vk.com/club146028936,https://wa.me/79537779595,,,,,,https://t.me/+79537779595,,,,54.942516,82.905443,https://2gis.com/firm/70000001029093580,branch
Lucia,мебельная фабрика,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель,"улица Петухова, 67 к6",5 бокс,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00 (по предварительной записи: пн-пт),+07:00,4.7,12,89039010317,,,,,,,,,https://vk.com/luciamebel,https://wa.me/79039010317,,,,,,https://t.me/luciamebel,,,,54.945077,82.885501,https://2gis.com/firm/70000001034959537,branch
Malitta,фабрика мягкой мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Бескаркасная мебель,"Светлановская улица, 50",52 сектор; 2 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,5.0,15,89293508300,,,,,http://t.me/malitta_mebel,,,,https://vk.com/mebel_malitta,https://wa.me/79293508300,,,,,,,,,https://youtube.com/channel/UCWq5LOyyJzdHXr4mGGSy-UQ,55.081753,82.931502,https://2gis.com/firm/70000001078603082,branch
Manner craft,,Мебель на заказ; Мебельные фабрики; Мебель для кухни; Ремонт мебели; Мебель для общественного питания; Плетёные изделия,"улица Королёва, 40 к54",,630015,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,,,89134792029,,,,,,,,,https://vk.com/mannercraft,https://wa.me/79134792029,,,,,,https://t.me/mannercraft,,,,55.056278,82.963127,https://2gis.com/firm/70000001061606279,branch
Maxmebel-Nsk,компания по производству мебели на заказ,"Мебель на заказ; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель; Распиловка древесины; ЛДСП, ДВПО, МДФ; Мебельная фурнитура; Ремонт мебели; Мебель для ванных комнат; Мебельные фасады; ДСП, ДВП, фанера; Стекло и зеркала","Моторная улица, 24/1",1 этаж,630029,Лесоперевалка м-н,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00 (по предварительному звонку),+07:00,4.9,38,89138940888,,,,,,,,,https://vk.com/maxmebel_nsk,https://wa.me/79138940888,,,,,,,,,,55.018777,82.887265,https://2gis.com/firm/70000001035991096,branch
Mebel,фабрика мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Офисная мебель; Мебельные фасады,"улица Бориса Богаткова, 210/1",244 офис; 2 этаж,630089,Золотая Нива м-н,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,4.6,1151,83832349437 (справочная),89137931491 (директор),,,,,,,,,https://wa.me/79137931491,,,,,,https://t.me/mebelnsk_54,,,,55.036552,82.977874,https://2gis.com/firm/70000001007014064,branch
Mebell54,салон мягкой мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель,"Северный проезд, 12/13",,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,3.1,4,89231449465,,,,,,,,,,https://wa.me/79231449465,,,,,,,,,,54.952723,82.911537,https://2gis.com/firm/70000001041742584,branch
MebelSpace,мебельная компания,Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Детская мебель,"Фабричная улица, 25",2 этаж,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительной записи),+07:00,4.8,17,89237372343,89994501722,,,,,,,,https://vk.com/mebel149075019,,,,viber://chat/?number=79994501722,,,,,,https://youtube.com/@MebelSpace/featured,55.018609,82.914309,https://2gis.com/firm/70000001074364185,branch
Mebelstil2021,салон мебели,Мебель на заказ; Мягкая мебель,"Светлановская улица, 50",4 сектор; цокольный этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,1.0,2,89139414323,,,,,,,,,,,,,,,,,,,,55.081815,82.932897,https://2gis.com/firm/70000001104020941,branch
