Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Профиplus,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Детская мебель; Офисная мебель,"Северная улица, 2",1 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00,+07:00,5.0,5,89139040481,,,,,,,,,,https://wa.me/79139040481,,,,,,,,,,55.074686,82.922699,https://2gis.com/firm/70000001041713553,branch
Профстиль,компания,Мебель на заказ; Корпусная мебель,"Тайгинская улица, 11 к29",,630129,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 08:30-17:00; Вт: 08:30-17:00; Ср: 08:30-17:00; Чт: 08:30-17:00; Пт: 08:30-17:00,+07:00,,,89139125393 (единый номер),89139550473 (единый номер),83832145393 (единый номер),,,,,,,,,,,,,,,,,,55.111568,82.991608,https://2gis.com/firm/70000001034266798,branch
ПФК,центр распила ЛДСП и других листовых материалов,"Мебель на заказ; Распиловка древесины; Деревообработка; Деревообрабатывающее оборудование; ЛДСП, ДВПО, МДФ; Мебель для кухни; ДСП, ДВП, фанера; Корпусная мебель; Офисная мебель; Оборудование для производства мебели","Бронная улица, 14 к4",надпись над воротами ПФК54,630022,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 08:00-12:00, 12:30-17:00; Вт: 08:00-12:00, 12:30-17:00; Ср: 08:00-12:00, 12:30-17:00; Чт: 08:00-12:00, 12:30-17:00; Пт: 08:00-12:00, 12:30-17:00",+07:00,4.9,16,89139859710,,,,,,,,,https://vk.com/pfk_54,,,,,,,https://t.me/pfk54,,,,54.951174,82.969578,https://2gis.com/firm/70000001032576778,branch
Реверс,офис,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Немировича-Данченко, 122",104 офис; 1 этаж,630087,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00 (по предварительной записи),+07:00,4.8,40,89061958077 (единый номер - пн-вс 9:00-18:00; 9:00-16:00),89134703753 (единый номер - пн-пт 10:00-19:00; сб-вс 10:00-15:00),,,,,,,,https://vk.com/mebel_revers,https://wa.me/79061958077,https://wa.me/79134703753,,,,,,,,,54.977981,82.912996,https://2gis.com/firm/70000001044632586,branch
Реверс,офис,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Литейная улица, 1а/5",,633203,,,Искитим,Искитим городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00 (по предварительной записи),+07:00,4.7,10,89061958077 (единый номер - пн-вс 9:00-18:00; 9:00-16:00),89134703753 (единый номер - пн-пт 10:00-19:00; сб-вс 10:00-15:00),,,,,,,,https://vk.com/mebel_revers,https://wa.me/79061958077,https://wa.me/79134703753,,,,,,,,,54.617431,83.303769,https://2gis.com/firm/141265769870340,branch
Салон дизайнерской мебели,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мягкая мебель; Изделия из камня для помещений; Мебель для ванных комнат; Матрасы; Офисная мебель,"Светлановская улица, 50",29 сектор; 2 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,4.9,30,89529489447,,,,,,,,,,https://wa.me/79529489447,,,viber://chat/?number=79529489447,,,,,,,55.082386,82.934075,https://2gis.com/firm/70000001087002117,branch
Салон мебели,,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель,"Северный проезд, 12/31",1 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,2.5,8,89538003514,,,,,,,,,,,,,,,,,,,,54.95273,82.915196,https://2gis.com/firm/70000001040107620,branch
Салон мягкой мебели от производителя,,Мебель на заказ; Мебельные магазины; Мягкая мебель,"Северный проезд, 12/31",1 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,4.1,9,89130600770,,,,,,,,,,,,,,,,,,,,54.952407,82.915409,https://2gis.com/firm/70000001027769983,branch
Салт,компания по изготовлению кухонь и мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Писемского, 1а к2",5 офис; 2 этаж,630110,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00 (по предварительной записи),+07:00,4.8,69,89130070096,89133780096,89134680696,,,http://www.infosalt.ru/?&utm_campaign=2gis&utm_content=main&utm_medium=geo&utm_source=maps,http://t.me/kuhnisalt,,,https://vk.com/kuhnisaltnsk,https://wa.me/79130070096,,,,,,,,,https://youtube.com/channel/UCj7Z7qJQrWuA7NyrCXevfjA,55.08503,82.975704,https://2gis.com/firm/70000001040501139,branch
Сварка,производственный цех,Мебель на заказ; Интерьерные лестницы; Металлоизделия; Заборы и ограждения; Офисная мебель; Металлоконструкции для строительства; Полимерная порошковая окраска,"Станционная улица, 38 к31",,630108,,Ленинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 09:00-12:00, 13:00-17:00; Вт: 09:00-12:00, 13:00-17:00; Ср: 09:00-12:00, 13:00-17:00; Чт: 09:00-12:00, 13:00-17:00; Пт: 09:00-12:00, 13:00-17:00",+07:00,5.0,2,89529311166,,,,,,,,,https://vk.com/svarka_154,https://wa.me/79529311166,,,viber://chat/?number=79529311166,,,https://t.me/+79529311166,,,,54.998965,82.848922,https://2gis.com/firm/70000001069931250,branch
Сварог,мастерская корпусной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель,"улица Петухова, 79 к4",,630119,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00,+07:00,4.9,21,89139054228,,,,,,,,,,https://wa.me/79139054228,,,,,,,,,,54.941504,82.933716,https://2gis.com/firm/141265769415656,branch
Свет и Лес,,Мебель на заказ; Интерьерные лестницы; Деревообработка; Комплектующие для окон; Пило- и лесоматериалы; Погонажные изделия; Заборы и ограждения; Перегородки; Мебель для ванных комнат; Мебель для кухни; Детская мебель; Офисная мебель; Садово-парковая мебель,"улица Фрунзе, 19",1 этаж,630091,,Центральный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+07:00,5.0,46,89529078660,,,,,,,,,https://vk.com/svetiles,https://wa.me/79529078660,,,,,,https://t.me/+79529078660,,,,55.038257,82.929011,https://2gis.com/firm/70000001082623093,branch
Сервис-мебель,производственная компания,Мебель на заказ; Стеллажи и витрины; Торгово-выставочное оборудование; Корпусная мебель; Мебель для кухни,"улица Мира, 63/2",2 бокс; 1 этаж,630024,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительной записи),+07:00,5.0,1,89039052196,,,,,,,,,,https://wa.me/79618711135,,,,,,,,,,54.964776,82.923034,https://2gis.com/firm/141265770276386,branch
Сибирские двери и окна,торговая фирма,Мебель на заказ; Корпусная мебель; Межкомнатные двери; Окна; Ремонт помещений; Натяжные потолки,"Комбинатская улица, 3",310 офис; 3 этаж,630015,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:30-17:30; Вт: 09:30-17:30; Ср: 09:30-17:30; Чт: 09:30-17:30; Пт: 09:30-17:30; Сб: 11:00-14:00; Вс: 11:00-14:00,+07:00,4.9,37,83832792872,89130149100,,,,,,,,,https://wa.me/79130149100,,,,,,,,,,55.05086,82.977051,https://2gis.com/firm/141265769877263,branch
Сибирь матрас,магазин,Мебель на заказ; Матрасы; Корпусная мебель; Домашний текстиль; Детская мебель,"Светлановская улица, 50","5, 49 сектор; 0, 2 этаж",630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,4.9,143,89231273560,,,,,http://jivo.chat/uxnU3Fc8Fe,,,,https://vk.com/siberia_matras,https://wa.me/79231273560,,,,,,,,,,55.081639,82.932598,https://2gis.com/firm/70000001040708352,branch
СибЛесПлит,,"Мебель на заказ; ЛДСП, ДВПО, МДФ; Распиловка древесины; Корпусная мебель; Офисная мебель","Бетонная улица, 4 к5",,630024,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,"Пн: 09:00-12:00, 13:00-17:00; Вт: 09:00-12:00, 13:00-17:00; Ср: 09:00-12:00, 13:00-17:00; Чт: 09:00-12:00, 13:00-17:00; Пт: 09:00-12:00, 13:00-17:00",+07:00,5.0,4,89059512526,89137655212,,,,,,,,,https://wa.me/79059512526,https://wa.me/79137655212,,,,,https://t.me/+79059512526,https://t.me/+79137655212,,,54.96191,82.910105,https://2gis.com/firm/70000001092074864,branch
Сибмебель,производственная компания,Мебель на заказ; Корпусная мебель,"улица Петухова, 49Б",1 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+07:00,3.2,2,89237079606,,,,,,,,,,https://wa.me/79237079606,,,,,,,,,,54.95169,82.863711,https://2gis.com/firm/70000001038002688,branch
Соланж,мебельный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни,"улица Гребенщикова, 7",1 этаж,630061,Родники ж/м,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00,+07:00,4.9,38,89231072111,83833750711,,,,,,,,,https://wa.me/79231072111,,,,,,,,,,55.109382,82.93867,https://2gis.com/firm/70000001043891563,branch
Соло,мебельная компания,Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни,"Фабричная улица, 31/1",3 офис; 1 этаж,630007,,Железнодорожный район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00 (по предварительному звонку: пн-пт),+07:00,4.5,35,89137774709,,,,,,,,,,https://wa.me/79134518387,https://wa.me/79137774709,,,,,,,,,55.01944,82.912279,https://2gis.com/firm/141265769623826,branch
Соло,мебельная фирма,Мебель на заказ; Мебельные фасады; Мебель для кухни; Корпусная мебель; Межкомнатные двери,"Советское шоссе, 12",,630526,,,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,,,89237759500,,,,,,,,,,https://wa.me/79237759500,,,,,,,,,,54.903274,83.00484,https://2gis.com/firm/70000001007177867,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Стеновые панели; Мягкая мебель; Корпусная мебель,"Светлановская улица, 50",4 сектор; 0 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,,,89955740717,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,55.081715,82.933069,https://2gis.com/firm/70000001115659315,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Матрасы; Мягкая мебель; Детская мебель,"Светлановская улица, 50",54 сектор; 2 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,5.0,2,89955740717,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,55.081068,82.932318,https://2gis.com/firm/70000001111153620,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Стеновые панели; Мягкая мебель; Корпусная мебель,"улица Сибиряков-Гвардейцев, 49/1 к2",1 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительному звонку),+07:00,5.0,1,89612200716,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,54.952097,82.915195,https://2gis.com/firm/70000001101038620,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Матрасы; Мягкая мебель; Детская мебель,"Светлановская улица, 50",1 сектор; 0 этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.8,19,89612200716,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,55.081932,82.93382,https://2gis.com/firm/70000001078922647,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Матрасы; Детская мебель; Мягкая мебель,"Большевистская улица, 131 к2",20 офис; 6 сектор; 1 этаж,630083,,Октябрьский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительному звонку),+07:00,5.0,26,89612200716,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,54.999919,82.958722,https://2gis.com/firm/70000001075765158,branch
Сон-Я,магазин по продаже интерьерных кроватей и матрасов,Мебель на заказ; Матрасы; Мягкая мебель; Детская мебель,"Северный проезд, 12/13",2 зал,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,4.2,5,89612200716,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79134608787,,,,,,https://t.me/+79134608787,,,,54.952605,82.912024,https://2gis.com/firm/70000001066054675,branch
Сон-Я,производство,Мебель на заказ; Стеновые панели; Мягкая мебель; Корпусная мебель,"улица Королёва, 40 к128",2 этаж,630015,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00 (по предварительному звонку),+07:00,5.0,2,89618770717,89059450717,89612280716,Grush4@yandex.ru,,http://sonyamebel.2gis.biz,,,,https://vk.com/sonyamebel,https://wa.me/79618770717,,,viber://chat/?number=79618770717,,,https://t.me/+79618770717,,,,55.058619,82.96458,https://2gis.com/firm/70000001043300333,branch
СонНата,,Мебель на заказ; Матрасы; Мягкая мебель,"улица Богдана Хмельницкого, 103 к5",,630027,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-15:00,+07:00,,,89139850168,,,,,,,,,https://vk.com/sonnata54,https://wa.me/79139850168,,,,,,https://t.me/+79139850168,,,,55.101114,82.980449,https://2gis.com/firm/70000001093725419,branch
Соотечественник-плюс,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Деревянная тара; Быстровозводимые здания,"улица Петухова, 69/4",2 офис; 2 этаж,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00; Сб: 08:00-17:00; Вс: 08:00-17:00 (по предварительной записи),+07:00,,,83832913978,89139153978,,,,,,,,,https://wa.me/79139153978,,,,,,,,,,54.944068,82.910295,https://2gis.com/firm/70000001046499593,branch
Софа,мебельный салон,Мебель на заказ; Мягкая мебель,"Северный проезд, 12/13",,630088,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,1.8,4,89231707640,,,,,,,,,,,,,,,,,,,,54.952553,82.911512,https://2gis.com/firm/70000001066990205,branch
СофаСиб,производственная компания,Мебель на заказ; Мягкая мебель; Мебель для общественного питания,,,,,,Бердск,Бердск городской округ,Новосибирская область,Россия,"Пн: 10:00-13:00, 14:00-19:00; Вт: 10:00-13:00, 14:00-19:00; Ср: 10:00-13:00, 14:00-19:00; Чт: 10:00-13:00, 14:00-19:00; Пт: 10:00-13:00, 14:00-19:00 (по предварительной записи: пн-пт)",+07:00,4.2,5,89232400100,,,,,,,,,,https://wa.me/79232400100,,,,,,https://t.me/+79232400100,,,,,,https://2gis.com/firm/141265771398092,branch
Ставр,компания по реставрации мебели,Мебель на заказ; Ремонт мебели; Корпусная мебель; Мягкая мебель,"Почтовый Лог, 1",320 бокс; 1 этаж,630124,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00 (по предварительной записи: пн-пт),+07:00,4.0,13,89138941234,,,,,,,,,https://vk.com/stavr54,https://wa.me/79138941234,,,,,,,,,,55.051314,82.998608,https://2gis.com/firm/70000001027036939,branch
Стамеска,"мастерская мебели, лестниц и декора из дерева",Мебель на заказ; Деревообработка; Строительство бань и саун; Строительство дач и коттеджей; Интерьерные лестницы; Корпусная мебель; Детская мебель; Мебель для кухни; Ремонт мебели; Офисная мебель; Фрезеровка неметаллов; Гравировка; Художественные мастерские; Изготовление рекламных конструкций; Печать на сувенирах; Объёмные надписи и фигуры,"Набережная улица, 10/1",,630530,,,,Новосибирский район,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00 (по предварительному звонку),+07:00,4.8,10,89138949944,,,,,,,,,,,,,,,,,,,,55.088304,83.05299,https://2gis.com/firm/70000001045668135,branch
Стамеска,столярная мастерская,Мебель на заказ; Корпусная мебель,"улица Одоевского, 6 к2",2 этаж,630068,,Первомайский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00 (по предварительному звонку),+07:00,5.0,1,89139500058,,,,,,,,,,https://wa.me/79139500058,,,,,,,,,,54.934728,83.091811,https://2gis.com/firm/70000001083470474,branch
Столярная мастерская,,Мебель на заказ; Интерьерные лестницы; Мебель для кухни; Мебель для ванных комнат,"посёлок Каинская Заимка, 1 к2",,630055,,,,Новосибирский район,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,,,89130033748,89953477021,,,,,,,,,,,,,,,,,,,54.873119,83.147093,https://2gis.com/firm/141265771765748,branch
"Столярная мастерская по изготовлению изделий из дерева для баров, кафе и ресторанов",ИП Савельев С.Э.,Мебель на заказ; Мебель для общественного питания,"Каменская улица, 70",,630530,,,,Новосибирский район,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+07:00,5.0,1,89231405987,,,,,,,,,,,,,,,,,,,,55.093239,83.03672,https://2gis.com/firm/70000001065593073,branch
Столярная мастерская по изготовлению мебели из натурального дерева,,Мебель на заказ; Деревообработка; Корпусная мебель; Интерьерные лестницы,"Игарская улица, 20 к4",1 этаж,630020,,Калининский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00 (по предварительному звонку),+07:00,5.0,3,89139181633,,,,,,,,,,,,,,,,https://t.me/+79139181633,,,,55.103001,82.939441,https://2gis.com/firm/70000001083346168,branch
Студия дизайна интерьеров,,Мебель на заказ; Дизайн интерьеров,,,,,,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00,+07:00,,,89993055758,,,,,,,,,,https://wa.me/79993055758,,,,,,,,,,,,https://2gis.com/firm/70000001042164369,branch
Студия мебели Александра Архипенко,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель,"Кутателадзе, 4",1 этаж,630090,Верхняя зона Академгородка м-н,Советский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,5.0,1,89237065188 (менеджер),89537605188 (директор),,sibstil-3@mail.ru,,,,,,https://vk.com/kuhni_arkhipenko,https://wa.me/79537605188,,,,,,https://t.me/+79537605188,,,,54.859216,83.103728,https://2gis.com/firm/70000001101211987,branch
Студия мебели Александра Архипенко,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель,"Комсомольская улица, 5а",1 этаж,633011,,,Бердск,Бердск городской округ,Новосибирская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-16:00; Вс: 10:00-16:00,+07:00,5.0,32,89237065188 (менеджер),89537605188 (директор),,sibstil-3@mail.ru,,,,,,https://vk.com/kuhni_arkhipenko,https://wa.me/79537605188,,,viber://chat/?number=79537605188,,,https://t.me/+79537605188,,,https://youtube.com/channel/UCMZC4zmKN_JG8azTQf9_ncg,54.766162,83.095509,https://2gis.com/firm/70000001042780175,branch
Табурет,,Мебель на заказ; Фасадные работы; Интерьерные лестницы; Корпусная мебель; Ремонт помещений; Строительство дач и коттеджей; Строительство бань и саун,"улица Ватутина, 99/2",1 этаж,630024,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+07:00,5.0,4,89130056665,89930204498,,,,,,,,,https://wa.me/79130056665,,,,,,https://t.me/+79930204498,,,,54.967649,82.931694,https://2gis.com/firm/70000001103641162,branch
Тайга,мебельный салон,Мебель на заказ; Мебельные магазины; Мебель для кухни; Детская мебель; Корпусная мебель,"Светлановская улица, 50",3 сектор; цокольный этаж,630047,,Заельцовский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,3.7,10,83833990179,,,,,,,,,,,,,,,,,,,,55.081824,82.933484,https://2gis.com/firm/70000001051945741,branch
Тайга,производственная компания,Мебель на заказ; Офисная мебель; Мебель для кухни,"Промышленная улица, 4а к14",,630040,,,,Новосибирский район,Новосибирская область,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+07:00,4.6,11,83833100959,83832258697,,,,,,,,,,,,,,,,,,,55.135274,82.902198,https://2gis.com/firm/70000001020600212,branch
Творческая мастерская Антона Кузнецова,,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Королёва, 40 к1",323 помещение; 3 этаж,630015,,Дзержинский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00 (по предварительному звонку),+07:00,5.0,6,89137052808,,,,,,,,,https://vk.com/ankuzcreativeworkshop,https://wa.me/79137052808,,,,,,https://t.me/+79137052808,,,,55.057928,82.96136,https://2gis.com/firm/70000001099825136,branch
Твоя мебель,компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель,"улица Мира, 62 к7",1 этаж,630024,,Кировский район,Новосибирск,Новосибирск городской округ,Новосибирская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+07:00,5.0,16,89039989889,,,,,,,,,,,,,,,,,,,,54.960645,82.933811,https://2gis.com/firm/70000001020291424,branch
