Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Уралтекс,магазин мебельных тканей и мебели,Мебель на заказ; Ремонт мебели; Мебель для кухни; Мягкая мебель; Мебельные ткани; Мебельные фасады; Мебельная фурнитура; Матрасы,"улица Архитектора Свиязева, 39/1",,614065,,Индустриальный район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00,+05:00,3.1,3,89082779538,83422982121,,,,,,,,https://vk.com/id585777647,https://wa.me/79082779538,,,viber://chat/?number=79082779538,,,,,,,57.960853,56.163407,https://2gis.com/firm/2252329094889407,branch
Уральский массив,производственная компания,Мебель на заказ; Интерьерные лестницы; Металлоизделия,"Лучистая улица, 20",,617071,Южные Мысы,,,Краснокамский муниципальный округ,Пермский край,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+05:00,2.3,3,89128845334,89960839825,89655700843,,,,,,https://twitter.com/NfnyvgjiXAHPYih,https://vk.com/metallderevoizdelia,https://wa.me/79128845334,,,viber://chat/?number=79128845334,,,https://t.me/+79128845334,,,https://youtube.com/channel/UCSeeSSzKcG1yr_09oD6Y63g/featured,58.053624,55.903471,https://2gis.com/firm/70000001041963054,branch
Уют в Доме,"компания по продаже и установке окон, дверей и кухни",Мебель на заказ; Натяжные потолки; Окна; Межкомнатные двери; Напольные покрытия,"проспект Ленина, 33",1 этаж,618250,Новая Губаха пос.,,Губаха,Губахинский муниципальный округ,Пермский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+05:00,,,89504584233,,,,,,,,,https://vk.com/public196572189,,,,,,,,,,,58.838064,57.553424,https://2gis.com/firm/70000001076120234,branch
Уютная мебель,магазин,Мебель на заказ; Корпусная мебель; Мебель для кухни; Межкомнатные двери; Матрасы,"улица Героев Хасана, 30",1 этаж,614010,Свердлова ж/м,Свердловский район,Пермь,Пермь городской округ,Пермский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 11:00-16:00; Вс: 11:00-16:00,+05:00,4.5,186,89194737600,,,,,,,,,https://vk.com/mdt159,https://wa.me/79194737600,,,viber://chat/?number=79194737600,,,https://t.me/+79194737600,,,,57.987053,56.257068,https://2gis.com/firm/70000001038590833,branch
Мир шкафов & кухни,компания по изготовлению кухонь и шкафов-купе,Мебель на заказ; Мебель для кухни; Корпусная мебель; Офисная мебель,"Широтная улица, 171 к5",1 этаж,625028,Восточный 2 м-н,Восточный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-18:00; Вс: 11:00-18:00,+05:00,4.8,104,83452611432,,,,,http://t.me/mir_shkafov,,,,https://vk.com/mir_shkafov_tyumen,,,,,,,,,,,57.100093,65.614676,https://2gis.com/firm/1830115630280245,branch
МираМеБель,производственно-торговая компания,Мебель на заказ; Интерьерные лестницы; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель,"Солнечный проезд, 5",1 этаж,625022,2-й заречный м-н,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 13:00-20:00; Вт: 13:00-20:00; Ср: 13:00-20:00; Чт: 13:00-20:00; Пт: 13:00-20:00; Сб: 13:00-20:00; Вс: 13:00-20:00,+05:00,4.3,5,89937261986,,,,,,,,,https://vk.com/miramebel_tyumen,https://wa.me/79026240006,,,,,,https://t.me/+79026240006,,,,57.181383,65.55701,https://2gis.com/firm/70000001039064488,branch
Миф,магазин мягкой мебели,Мебель на заказ; Мягкая мебель,"улица Республики, 203",98 павильон; 1 этаж,625019,,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+05:00,,,,,,,,,,,,,,,,,,,,,,,57.126831,65.594672,https://2gis.com/firm/70000001113477260,branch
Модерн,салон кухни,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица 30 лет Победы, 7/5",3 этаж,625007,,Калининский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.9,89,89044999063,,,,,,,,,https://vk.com/kuhnitmn,https://wa.me/79044999063,,,,,,,,,,57.131679,65.555313,https://2gis.com/firm/70000001066384033,branch
Моно мебель,компания по изготовлению кухонь и корпусной мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Братьев Бондаревых, 5",,625031,5-й заречный м-н,Центральный округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00,+05:00,5.0,29,89935408872,,,,,,,,,https://vk.com/mone.kuhni,https://wa.me/79634538872,https://wa.me/79935408872,,,,,https://t.me/monekuhni,,,,57.170475,65.583459,https://2gis.com/firm/70000001087504241,branch
Моя кровать,торгово-производственная компания,Мебель на заказ; Матрасы; Мягкая мебель,"улица Беляева, 33 ст1",,625040,Мыс м-н,Ленинский округ,Тюмень,Тюмень городской округ,Тюменская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-17:00; Вс: 10:00-17:00,+05:00,5.0,71,89829768486,,,,,,,,,https://vk.com/moyakrovattmn,https://wa.me/79829768486,,,,,,,,,,57.174995,65.650797,https://2gis.com/firm/70000001068595316,branch
Solid_mebel,компания по изготовлению корпусной мебели,Мебель на заказ; Корпусная мебель; Распиловка древесины; Мебель для кухни,"улица Кузнецова, 49",1 этаж,454028,АМЗ пос.,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,12,89634653999,,,,,,,,,https://vk.com/solid_mebel_chel,https://wa.me/79634653999,,,viber://chat/?number=79634653999,,,https://t.me/solid_mebel,,,,55.110482,61.327126,https://2gis.com/firm/70000001040884283,branch
Soul Furniture,ателье мягкой мебели,Мебель на заказ; Мягкая мебель; Матрасы,"Корабельная улица, 15 к1",,454045,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89823120224,,,,,,,,,,https://wa.me/79823120224,,,,,,https://t.me/+79193304769,,,,55.10488,61.358903,https://2gis.com/firm/70000001105638577,branch
Ангстрем,фирменный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни,"улица Худякова, 12",59-61 секция; 1 этаж; правое крыло; рядом с салоном Askona,454048,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.9,38,89601294008,,,,,http://t.me/angstremmebel,,,,https://vk.com/angstremmebel,,,,,,,,,,,55.148023,61.372481,https://2gis.com/firm/2111590608311572,branch
Мебельная фирма,,Мебель на заказ; Корпусная мебель,"Школьная улица, 15а/1",,457020,,,Пласт,Пластовский муниципальный округ,Челябинская область,Россия,,+05:00,,,89823421319,,,,,,,,,,,,,,,,,,,,54.363137,60.813716,https://2gis.com/firm/70000001077505744,branch
Мияки Декор Мастер,торгово-производственная компания,Мебель на заказ; Межкомнатные двери; Интерьерные лестницы; Садово-парковая мебель; Строительство бань и саун; Мебель для кухни; Сувениры; Товары для бань и саун,"Центральная улица, 10Б",,454902,Шершни пос.,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-17:00,+05:00,5.0,1,89123269743,,,,,,,,,https://vk.com/miyakidekor,https://wa.me/79191233565,,,,,,,,,,55.1501,61.30807,https://2gis.com/firm/70000001066285600,branch
Мкм-Мебель,салон мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Офисная мебель,"улица Дарвина, 18",2 секция; 1 этаж; вход с ул. Дарвина,454087,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.5,6,89227294610 (единый номер: пн-вс 10:00-20:00),,,,,,,,,https://vk.com/mkmmebel74,https://wa.me/79227294610,,,viber://chat/?number=79227294610,,,,,,,55.126707,61.36844,https://2gis.com/firm/70000001030446738,branch
Сова,салон мебели,Мебель на заказ; Мебель для кухни,"улица Мира, 64",2 этаж,457040,,,Южноуральск,Южноуральский городской округ,Челябинская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,3.0,1,,,,,,,,,,,https://wa.me/79514673009,,,,,,https://t.me/+79514673009,,,,54.441897,61.280858,https://2gis.com/firm/70000001063774300,branch
Студия мебели,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель,"улица С. Лазо, 2",,456550,,,Коркино,Коркинский муниципальный округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00 (по предварительной записи),+05:00,,,89000658590,,,,,,,,,https://vk.com/vladcyganov,https://wa.me/79000658590,,,,,,,,,,54.888141,61.399903,https://2gis.com/firm/70000001067792577,branch
Технология мебели,производственный цех,Мебель на заказ; Корпусная мебель; Офисная мебель; Детская мебель; Мебель для кухни,"Трудовая улица, 19а",,454047,,Металлургический район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,4.8,62,83512309070,89049309070,89049314682,,,http://jivo.chat/KQw3HGaTVS,http://jivo.chat/T0CFGgQOwM,,,https://vk.com/tehmebelzakaz74,https://wa.me/79049309070,,,viber://chat/?number=79049309070,,,,,,https://youtube.com/channel/UCq2s63zDsbYfmgZKtrKRLyg,55.266677,61.393834,https://2gis.com/firm/70000001094303144,branch
