Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
СоюзПоставка,компания,Мебель на заказ; Корпусная мебель; Офисная мебель; Детская мебель,"Кожзаводская улица, 10а/1",,454084,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+05:00,,,88003500924,83517794568,,,,,,,,,,,,,,,,,,,55.196898,61.394016,https://2gis.com/firm/70000001086980166,branch
Стандарт,компания,Мебель на заказ; Мебельные фасады; Мебельная фурнитура; Корпусная мебель; Мебель для кухни,"Троицкий тракт, 62и",,454053,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00,+05:00,,,83512163388,89068680059,,,,,,,,,https://wa.me/79068680059,,,,,,https://t.me/+79068680059,,,,55.091009,61.388771,https://2gis.com/firm/70000001048366103,branch
СТД Групп,студия дизайна интерьера,Мебель на заказ; Ремонт помещений; Монтаж сантехнического оборудования; Электромонтажные работы; Укладка напольных покрытий; Дизайн интерьеров; Корпусная мебель; Мебель для кухни; Детская мебель,"Комсомольский проспект, 141",,454103,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00 (по предварительному звонку),+05:00,5.0,8,89514770156,,,,,http://70000001067869816.2gis.biz/,,,,https://vk.com/std_stroy,https://wa.me/79514770156,,,,,,https://t.me/+79514770156,,,,55.171979,61.270479,https://2gis.com/firm/70000001067869817,branch
Стильная Детская,компания,Мебель на заказ; Детская мебель; Корпусная мебель; Мебель для кухни; Офисная мебель; Мебельные фасады,"Бугурусланский переулок, 1/4",,454139,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,"Пн: 09:00-13:00, 14:00-18:00; Вт: 09:00-13:00, 14:00-18:00; Ср: 09:00-13:00, 14:00-18:00; Чт: 09:00-13:00, 14:00-18:00; Пт: 09:00-13:00, 14:00-18:00",+05:00,,,89624853515,83512163515,,,,,,,,,,,,,,,,,,,55.10864,61.492512,https://2gis.com/firm/70000001088240231,branch
Столярная мастерская,,Мебель на заказ; Интерьерные лестницы; Корпусная мебель; Мебель для кухни; Строительство бань и саун,"Производственная улица, 8",,456510,,,,Сосновский муниципальный округ,Челябинская область,Россия,Пн: 08:00-21:00; Вт: 08:00-21:00; Ср: 08:00-21:00; Чт: 08:00-21:00; Пт: 08:00-21:00; Сб: 08:00-21:00; Вс: 08:00-21:00,+05:00,5.0,5,89525058944,,,,,,,,,https://vk.com/id819938746,https://wa.me/79525058944,,,,,,,,,,55.267858,61.348754,https://2gis.com/firm/70000001051927773,branch
Столярная мастерская,,Мебель на заказ; Деревообработка; Корпусная мебель; Интерьерные лестницы,"Енисейская улица, 31",,454010,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89080763637,,,,,,,,,,https://wa.me/79080763637,,,,,,,,,,55.140215,61.479809,https://2gis.com/firm/70000001047867703,branch
Три богатыря,столярная мастерская,Мебель на заказ; Мебель для кухни; Садово-парковая мебель,"Надежды, 18",,456520,,,,Сосновский муниципальный округ,Челябинская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,5.0,4,89049417860,89507237800,,,,,,,,https://vk.com/club234446960,,,,,,,,,,,55.070025,61.124389,https://2gis.com/firm/70000001110100711,branch
Тут уют,салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни; Детская мебель; Мебель из стекла; Матрасы,"проспект Победы, 348 ст1","11, 12 отдел; 4 этаж",454014,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,3,89123087711,,,,,,,,,,https://wa.me/79123087711,,,viber://chat/?number=79123087711,,,,,,,55.190171,61.319835,https://2gis.com/firm/70000001100907941,branch
Тут уют,салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни; Детская мебель; Мебель из стекла; Матрасы,"улица Худякова, 12","34, 35, 49 секция; 2 этаж; левое крыло; напротив салона Мебель от Белоусова",454048,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.9,34,89123087733,,,,,,,,,,https://wa.me/79123087733,,,viber://chat/?number=79123087733,,,,,,,55.147978,61.370349,https://2gis.com/firm/70000001079192926,branch
Тут уют,салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни; Детская мебель; Мебель из стекла; Матрасы,"Свердловский тракт, 1ж",3/21-3/24 отдел; 2 этаж,454036,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+05:00,4.7,25,89123087676,,,,,,,,,,https://wa.me/79123087676,,,viber://chat/?number=79123087676,,,,,,,55.234683,61.369784,https://2gis.com/firm/70000001075309447,branch
Тут уют,салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни; Детская мебель; Мебель из стекла; Матрасы,"проспект Победы, 325","30, 32, 34, 46 секция; 3 этаж",454128,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.7,20,89123087171,,,,,,,,,,,,,viber://chat/?number=79123087171,,,,,,,55.182537,61.293771,https://2gis.com/firm/70000001075304812,branch
Тут уют,салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни; Детская мебель; Мебель из стекла; Матрасы,"улица Чичерина, 22","18, 19 сектор; 2 этаж",454100,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,3.8,14,89123087722,,,,,,,,,,https://wa.me/79123087722,,,viber://chat/?number=79123087722,,,,,,,55.184044,61.286635,https://2gis.com/firm/70000001075304687,branch
Тут уют,салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни; Детская мебель; Мебель из стекла; Матрасы,"улица Дарвина, 18","36, 38 секция; 2 этаж; вход с ул. Дарвина",454087,,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.8,25,89123087373,89123087272,,,,,,,,,https://wa.me/79123087373,,,viber://chat/?number=79123087373,,,https://t.me/+79123087373,,,,55.126458,61.36898,https://2gis.com/firm/70000001075304530,branch
у-Дачные идеи Loft,,Мебель на заказ; Корпусная мебель; Садово-парковая мебель; Офисная мебель; Стеллажи и витрины,"2-я Павелецкая улица, 36 к4",,454047,,Металлургический район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,9,89514713072,,,,,,,,,https://vk.com/skameika74,,,,,,,,,,,55.2771,61.401663,https://2gis.com/firm/70000001112729775,branch
Универсальные системы,производственная фирма,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель,"Сормовская улица, 19 ст1",,454074,Верхний Плановый квартал,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+05:00,2.6,2,89049372746,,,,,,,,,,,,,,,,,,,,55.192485,61.442518,https://2gis.com/firm/2111590606310788,branch
Урал-лофт,компания по производству мебели в стиле лофт,Мебель на заказ; Корпусная мебель,"Школьная улица, 35/1",,456510,,,,Сосновский муниципальный округ,Челябинская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 10:00-16:00,+05:00,,,89525079135,,,,,,,,,,https://wa.me/79525079135,,,,,,https://t.me/+79525079135,,,,55.273043,61.352734,https://2gis.com/firm/70000001099847425,branch
Фабрика вешалок,компания по производству торгового оборудования и гардеробных систем,Мебель на заказ; Металлическая мебель; Торгово-выставочное оборудование; Офисная мебель,"улица Гагарина, 30Б",,454078,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+05:00,,,89514435587,,,,,,,,,,https://wa.me/79514435587,,,,,,https://t.me/+79514435587,,,,55.132408,61.435254,https://2gis.com/firm/70000001079661707,branch
Фабрика мягкой мебели,,Мебель на заказ; Мягкая мебель,"Бажова улица, 38а",2 этаж,454074,,Тракторозаводский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,3.3,83,89511232313,89511250151,,,,,,,,https://vk.com/fedorovandko,,,,,,,,,,,55.183788,61.457279,https://2gis.com/firm/70000001056416357,branch
Фирма по изготовлению мебели,,Мебель на заказ; Корпусная мебель,,,454085,,Тракторозаводский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 11:00-20:00; Вт: 11:00-20:00; Ср: 11:00-20:00; Чт: 11:00-20:00; Пт: 11:00-20:00; Сб: 11:00-20:00; Вс: 11:00-20:00,+05:00,5.0,1,89085805032,,,,,,,,,,https://wa.me/79085805032,,,viber://chat/?number=79085805032,,,,,,,55.166173,61.477229,https://2gis.com/firm/70000001066881909,branch
Форест74,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Верхоянская улица, 34",,454074,Верхний Плановый квартал,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,1,89127978858,,,,,,,,,,https://wa.me/79127978858,,,,,,,,,,55.191436,61.450342,https://2gis.com/firm/70000001051931547,branch
Франческа,дизайн-студия,Мебель на заказ; Изделия из камня для помещений; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат,,,,,,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,5.0,1,89507262464,,,,,,,,,,https://wa.me/79507262464,,,,,,,,,,,,https://2gis.com/firm/2111590608184919,branch
Хит интерьер,,Мебель на заказ; Изделия из камня для помещений; Интерьерные лестницы; Корпусная мебель,"улица Мира, 18е",,456564,,,,Еткульский муниципальный округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89080433578,,,,,,,,,,https://wa.me/79080433578,,,,,,,,,,54.908082,61.821395,https://2gis.com/firm/70000001051931748,branch
Хорошая мебель,,Мебель на заказ; Мягкая мебель,"улица Томилова, 15Б",1 этаж,456604,,,Копейск,Копейский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89089366406,89518139545,,,,,,,,,,,,,,,,,,,55.119879,61.61329,https://2gis.com/firm/70000001099831250,branch
Цезарь,мебельный салон,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Мягкая мебель; Матрасы; Детская мебель; Офисная мебель,"Свердловский тракт, 1ж",2/71 секция; 2 этаж,454036,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:30-18:30; Вт: 09:30-18:30; Ср: 09:30-18:30; Чт: 09:30-18:30; Пт: 09:30-18:30; Сб: 09:30-18:30; Вс: 09:30-18:30,+05:00,4.0,5,89030889941,89823622454,89995706495,,,,,,,https://vk.com/cesar.chel,https://wa.me/79030889941,,,,,,https://t.me/+79030889941,,,,55.235133,61.369175,https://2gis.com/firm/2111590608788604,branch
Цех по производству мебели,,Мебель на заказ; Корпусная мебель,"улица 8 Марта, 3/1",,456543,,,,Коркинский муниципальный округ,Челябинская область,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+05:00,,,89518047342,,,,,,,,,,,,,,,,,,,,54.918711,61.449436,https://2gis.com/firm/70000001078490619,branch
Цех74,фирма по изготовлению корпусной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель,"улица Кузнецова, 47 ст1",,454028,АМЗ пос.,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00 (по предварительному звонку),+05:00,5.0,4,89634679721,,,,,,,,,,,,,,,,,,,,55.11028,61.327732,https://2gis.com/firm/70000001104619161,branch
Чарли,мебельное ателье,Мебель на заказ; Мягкая мебель,"проспект Победы, 348 ст1","30, 31, 33, 34 секция; 4 этаж",454014,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-19:00; Вс: 11:00-19:00,+05:00,4.4,20,89634624320,89525068872,,,,,,,,https://vk.com/mebel.charli,https://wa.me/79525068872,https://wa.me/79634624320,,,,,,,,,55.190346,61.320189,https://2gis.com/firm/70000001017342300,branch
ЧингизХан,производственная компания,Мебель на заказ; Мебель для ванных комнат; Мебель для кухни; Корпусная мебель; Детская мебель; Мебель для культурно-досуговых учреждений; Межкомнатные двери,"Трактовая улица, 26а",1 этаж,454028,АМЗ пос.,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,"Пн: 09:00-12:00, 13:00-17:00; Вт: 09:00-12:00, 13:00-17:00; Ср: 09:00-12:00, 13:00-17:00; Чт: 09:00-12:00, 13:00-17:00; Пт: 09:00-12:00, 13:00-17:00",+05:00,,,89227278744,,,,,http://2gis.tilda.ws/chingishan,,,,,https://wa.me/79227278744,,,,,,,,,,55.108916,61.33437,https://2gis.com/firm/70000001032070201,branch
Шальтис,фабрика мебели,Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни; Детская мебель,"Ударная улица, 7а",,454053,Локомотивный пос.,Советский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 11:00-20:00; Вт: 11:00-20:00; Ср: 11:00-20:00; Чт: 11:00-20:00; Пт: 11:00-20:00,+05:00,5.0,3,89658597999,,,,,,,,,https://vk.com/sgmebel,https://wa.me/79658597999,,,viber://chat/?number=79658597999,,,,,,,55.117112,61.394217,https://2gis.com/firm/70000001020897968,branch
Эльф,салон мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель,"улица Чичерина, 22",53 сектор; 2 этаж,454100,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,3.7,3,83512253072,,,,,,,,,https://vk.com/elfchel,,,,,,,,,,,55.183747,61.287685,https://2gis.com/firm/70000001033150121,branch
Эльф,салон мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель,"проспект Победы, 325","27, 59 сектор; 3 этаж",454128,,Калининский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.0,35,83512253074,,,,,,,,,https://vk.com/elfchel,,,,,,,,,,,55.182267,61.293804,https://2gis.com/firm/2111590608708640,branch
Эльф,салон мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель,"проспект Славы, 7",1 этаж,456618,,,Копейск,Копейский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,3.2,13,83513941717,,,,,,,,,https://vk.com/elfchel,,,,,,,,,,,55.113221,61.612438,https://2gis.com/firm/2111590608536322,branch
Эльф,салон мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель,"улица Чичерина, 22",19 сектор; 1 этаж,454100,,Курчатовский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,3.2,13,83512253071,,,,,,,,,https://vk.com/elfchel,,,,,,,,,,,55.183743,61.287238,https://2gis.com/firm/2111590606563005,branch
Эльф,салон мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Офисная мебель; Детская мебель,"улица Худякова, 12","12, 13, 25 сектор; 1 этаж; левое крыло; напротив салона Корона",454048,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,4.3,53,83517230053,,,,,,,,,https://vk.com/elfchel,,,,,,,,,,,55.14799,61.370914,https://2gis.com/firm/2111590606310605,branch
Эстило,студия мебели,Мебель на заказ; Мебель для кухни; Бытовая техника,"улица Худякова, 12",21-22 секция; 1 этаж; рядом с магазином Артекс,454048,,Центральный район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,1,89939298020,,,,,,,,,https://vk.com/estilo_chel,,,,,,,,,,,55.148092,61.370627,https://2gis.com/firm/70000001112990310,branch
Шкафы-купе74,торгово-производственная компания,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Копейское шоссе, 36Б",,454012,,Ленинский район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,83512009267,,,,,,,,,,,,,,,,,,,,55.12928,61.49006,https://2gis.com/firm/2111591606667508,branch
Шумаков,столярная мастерская,Мебель на заказ; Стеновые панели; Интерьерные лестницы; Ремонт мебели; Корпусная мебель,"2-я Павелецкая улица, 36 к3",1 этаж,454047,,Металлургический район,Челябинск,Челябинский городской округ,Челябинская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00 (по предварительной записи),+05:00,,,89085735383,,,,,,,,,https://vk.com/shumakov_woodwork,https://wa.me/79085735383,,,viber://chat/?number=79085735383,,,https://t.me/+79085735383,,,,55.275106,61.402431,https://2gis.com/firm/70000001036095199,branch
EcoSkarb RU,торгово-производственная компания,Мебель на заказ; Детская мебель,"улица Ленина, 40а",,624003,,,Арамиль,Арамильский городской округ,Свердловская область,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+05:00,4.0,11,83432071314,,,,,,,,,https://vk.com/ecoskarb_ru,https://wa.me/79126411314,,,,,,,,,,56.689757,60.859149,https://2gis.com/firm/1267166676279865,branch
Hard loft,,Мебель на заказ; Мебель для общественного питания; Оборудование для салонов красоты,"улица Маяковского, 21/1",,620041,Пионерский м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00 (по предварительному звонку),+05:00,5.0,4,89126126482,,,,,,,,,https://vk.com/hardloft_ekb,https://wa.me/79126126482,,,,,,https://t.me/HARDLOFT_EKB,,,,56.863375,60.620363,https://2gis.com/firm/70000001041525609,branch
Домлайф,салон мебели,Мебель на заказ; Мебель для кухни; Мебель для ванных комнат; Корпусная мебель; Детская мебель,"проспект Космонавтов, 54",,620091,Эльмаш м-н,Орджоникидзевский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-19:00,+05:00,,,89129390969,,,,,,,,,,,,,,,,,,,,56.891979,60.614562,https://2gis.com/firm/70000001115743296,branch
Дскинвест,компания,Мебель на заказ; Мебель для учебных учреждений; Металлическая мебель; Мебель для общественного питания,"улица Большакова, 153Б",113 офис; 1 этаж,620144,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,89226192121,89126452190,,,,,,,,,https://wa.me/79226192121,https://wa.me/79126452190,,,,,,,,,56.81521,60.591433,https://2gis.com/firm/70000001036051225,branch
Интерьер массив,столярная мастерская,Мебель на заказ; Интерьерные лестницы; Корпусная мебель; Мебель для кухни; Межкомнатные двери,"Октябрьская улица, 27 к7",,620902,,,,Верхняя Пышма городской округ,Свердловская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-16:00; Вс: 09:00-16:00,+05:00,,,89058067229,,,,,,,,,,https://wa.me/79058067229,,,,,,,,,,56.984074,60.71329,https://2gis.com/firm/70000001032055760,branch
Интерьерные решения,г. Екатеринбург,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мягкая мебель; Офисная мебель; Детская мебель,"Цвиллинга, 1",7 этаж; галерея Б,620142,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,13,89222291340,83433835466,,,,,,,,https://vk.com/interior_solutionekb,https://wa.me/79222291340,,,,,,https://t.me/+79222291340,,,,56.816733,60.625992,https://2gis.com/firm/70000001076581314,branch
ИП Пиджаков А.В.,,Мебель на заказ; Домашний текстиль; Корпусная мебель; Мебель для кухни; Мягкая мебель; Детская мебель; Офисная мебель,"Ленинградская улица, 43",,624269,,,Асбест,Асбестовский муниципальный округ,Свердловская область,Россия,,+05:00,,,,,,,,,,,,,,,,,,,,,,,57.014423,61.441266,https://2gis.com/firm/70000001075489163,branch
Континент Мебели,,Мебель на заказ; Мебель для кухни,,,,,,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,,+05:00,5.0,6,89994306677,,,,,,,,,https://vk.com/mebel_888_96,,,,,,,,,,,,,https://2gis.com/firm/70000001111011724,branch
Корица,студия мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Дизайн интерьеров,"Цвиллинга, 1",9 этаж; галерея Б,620142,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,3.7,25,89221783100,89222266270,,,,http://t.me/korica_kuhni_ekb,,,,https://vk.com/kuhniyekaterinburg,https://wa.me/79222266270,https://wa.me/79221783100,,,,,,,,,56.816733,60.625992,https://2gis.com/firm/70000001007307164,branch
ЛАД,мастерская,Мебель на заказ; Садово-парковая мебель; Подарочная упаковка; Детское игровое оборудование,"Ленинградская улица, 37Б",,624860,,,Камышлов,Камышловский городской округ,Свердловская область,Россия,,+05:00,,,89931051097,,,,,http://t.me/lad_izdeliyanazakaz_96,,,,https://vk.com/lad_izdeliyanazakaz_96,,,,,,,,,,,56.842021,62.713712,https://2gis.com/firm/70000001113125652,branch
МайМебель,компания по изготовлению мебели на заказ,Мебель на заказ; Мебель для кухни,"улица 8 Марта, 158/1",,620144,Автовокзал м-н,Чкаловский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,,,89221781717,,,,,,,,,https://vk.com/mai_mebel,,,,,,,https://t.me/+79221781717,,,,56.807531,60.608352,https://2gis.com/firm/70000001112623698,branch
Мебель Пьянкова,производственная компания,Мебель на заказ; Мебель для кухни; Офисная мебель; Распиловка древесины; Сборка мебели,"улица Толедова, 43",3 этаж,620990,Заречный м-н,Верх-Исетский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00 (по предварительному звонку),+05:00,4.2,5,89222044291,,,,,,,,,https://vk.com/club85551442,,,,,,,,,,,56.851473,60.546862,https://2gis.com/firm/70000001055365000,branch
