Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Двенадцать стульев,студия,Мебель на заказ; Ремонт мебели; Ремонт обуви и кожгалантереи; Изготовление ключей,"Туристическая улица, 2а",1 этаж,353465,,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-14:00,+03:00,5.0,11,89883231386,89384130344,89628708708,,,,,,,,https://wa.me/79628708708,https://wa.me/79384130344,https://wa.me/79883231386,,,,,,,,44.591056,38.048111,https://2gis.com/firm/70000001036311934,branch
Двери-кухни Виктория,салон-магазин,Мебель на заказ; Межкомнатные двери; Входные двери; Мебель для кухни; Напольные покрытия,"улица Толстого, 111г",1 этаж,353454,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-17:00; Вс: 09:00-15:00,+03:00,3.0,4,89884800088,89189953512,,,,,,,,,https://wa.me/79189953512,,,,,,,,,,44.883153,37.321497,https://2gis.com/firm/10415102419308197,branch
Делюкс,торгово-производственная фирма,Мебель на заказ; Корпусная мебель; Мебель для кухни; Распиловка древесины,"Новороссийское шоссе, 24",21 офис; 1 этаж,353960,Цемдолина,Приморский район,,Новороссийск городской округ,Краснодарский край,Россия,Пн: 08:30-17:00; Вт: 08:30-17:00; Ср: 08:30-17:00; Чт: 08:30-17:00; Пт: 08:30-17:00,+03:00,,,88617269182,89530818491,,,,,,,,,https://wa.me/79530818491,,,,,,,,,,44.776951,37.704254,https://2gis.com/firm/10415102419274686,branch
Дива-мебель,мебельный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Детская мебель; Мебель для кухни; Мягкая мебель; Мебельные фасады; Светотехника,"улица Хворостянского, 15",1 этаж,353925,14-й м-н,Южный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+03:00,5.0,1,89183100515,88617764593,89181686977,,,,,,,,https://wa.me/79183100515,https://wa.me/79181686977,,,,,,,,,44.680421,37.781739,https://2gis.com/firm/10415102419273230,branch
Дизаин,ателье мебели,Мебель на заказ; Корпусная мебель; Дизайн интерьеров,"Промышленная улица, 3",15 офис; 2 этаж,353960,Цемдолина,Приморский район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+03:00,5.0,1,89883418497,89615835826,,,,,,,,,https://wa.me/79883418497,,,,,,,,,,44.768824,37.711346,https://2gis.com/firm/70000001059681336,branch
Дим,компания по производству мебели для дома и сада,Мебель на заказ; Садово-парковая мебель; Корпусная мебель; Детская мебель,"2-я улица Шевченко, 2и",,353430,,,,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 08:00-18:00; Вт: 08:00-18:00; Ср: 08:00-18:00; Чт: 08:00-18:00; Пт: 08:00-18:00,+03:00,,,89184808528,89180546527,,,,,,,,,https://wa.me/79180546527,https://wa.me/79184808528,,,,,,,,,44.88168,37.388727,https://2gis.com/firm/70000001037290940,branch
Дом Дизайн,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Бытовая техника; Детская мебель,"Пионерская улица, 2о",1 этаж,353925,,Южный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+03:00,5.0,2,89883331441,,,,,http://t.me/homedesign_2022,http://t.me/dom_interrier,,,,https://wa.me/79883331441,,,,,,https://t.me/+79883331441,,,,44.687117,37.790409,https://2gis.com/firm/70000001097269477,branch
Доступная мебель 03,,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мебель для ванных комнат; Офисная мебель,"бульвар им. Дмитрия Шостаковича, 10",100 помещение,353924,,Южный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00 (по предварительному звонку),+03:00,5.0,2,89186577900,,,,,,,,,https://vk.com/dostupnaya_mebel_03,https://wa.me/79186577900,,,,,,,,,,44.670958,37.788996,https://2gis.com/firm/70000001097587012,branch
Дух дерева,столярная мастерская,Мебель на заказ; Деревообработка; Интерьерные лестницы; Межкомнатные двери; Входные двери; Мягкая мебель; Ремонт мебели; Мебель для кухни; Мебель для ванных комнат; Корпусная мебель,"Марата, 34",1 этаж,353905,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+03:00,5.0,5,89628621273,,,,,,,,,https://vk.com/duhdereva,https://wa.me/79628621273,,,,,,,,,,44.706972,37.777643,https://2gis.com/firm/70000001045193938,branch
Евромебель,магазин мебели,Мебель на заказ; Детская мебель; Мебельные фасады; Мебель для кухни; Корпусная мебель; Мягкая мебель; Матрасы,"улица Кирова, 109",1 этаж,353460,,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00,+03:00,,,89615117729,,,,,,,,,,https://wa.me/79615117729,,,viber://chat/?number=79615117729,,,,,,,44.568107,38.089538,https://2gis.com/firm/70000001063258750,branch
Елена,мебельная студия,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат,"улица Адмирала Пустошкина, 22 ст4",цокольный этаж,353451,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00; Сб: 10:00-17:00,+03:00,4.8,37,89184661295,,,,,,,,,,https://wa.me/79184661295,https://wa.me/79883172620,,,,,https://t.me/+79184661295,https://t.me/+79883172620,,,44.871829,37.344337,https://2gis.com/firm/70000001053152733,branch
Идеал,мебельный салон,Мебель на заказ; Мебельные магазины; Офисная мебель; Мебель для кухни; Детская мебель; Корпусная мебель; Мягкая мебель; Матрасы,"Парковая улица, 71а",1 этаж,353451,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+03:00,3.2,1,89186666470,,,,,,,,,,https://wa.me/79186666470,,,,,,https://t.me/+79186666470,,,,44.894687,37.340888,https://2gis.com/firm/70000001007442347,branch
Империя мебели,магазин,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни; Офисная мебель,"Октябрьская улица, 47",цокольный этаж,353400,,,,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-17:00,+03:00,4.0,8,89180509800,,,,,,,,,https://vk.com/id756174146,https://wa.me/79180509800,,,,,,https://t.me/imperia09800,,,,45.025871,37.501013,https://2gis.com/firm/70000001047339243,branch
Интерьер,,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни,"проспект Ленина, 44",1 этаж,353910,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+03:00,,,89184902985,,,,,,,,,,,,,,,,,,,,44.694789,37.785789,https://2gis.com/firm/70000001090257908,branch
Карагач,,Мебель на заказ; Деревообработка; Корпусная мебель,,,353460,Южная промышленная зона,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 12:00-16:00; Вс: 12:00-16:00,+03:00,,,89588443120,,,,,,,,,,https://wa.me/79588443120,,,viber://chat/?number=79588443120,,,,,,,44.553122,38.127262,https://2gis.com/firm/70000001083649954,branch
Катюша,,Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни; Детская мебель; Мебель для ванных комнат,"улица Ленина, 42",,353983,,Новороссийский район,,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-17:00; Вс: 09:00-17:00,+03:00,2.4,3,89184966616,89186737063,,,,,,,,https://vk.com/id862475848,https://wa.me/79186737063,https://wa.me/79184966616,,,,,https://t.me/+79184966616,,,,44.839429,37.541503,https://2gis.com/firm/70000001067456238,branch
Компания по изготовлению кухонной мебели,,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Пушкина, 148Б",1 этаж,353370,,,,Крымский район,Краснодарский край,Россия,"Пн: 09:00-12:00, 13:00-16:00; Вт: 09:00-12:00, 13:00-16:00; Ср: 09:00-12:00, 13:00-16:00; Чт: 09:00-12:00, 13:00-16:00; Пт: 09:00-12:00, 13:00-16:00",+03:00,,,,,,,,,,,,,,,,,,,,,,,45.124207,37.642392,https://2gis.com/firm/70000001025455037,branch
Компания по изготовлению мебели на заказ,,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Керченский переулок, 4",,353430,,,,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00 (по предварительному звонку),+03:00,,,89189856805,,,,,http://t.me/mebanapa,,,,,,,,,,,,,,,44.895075,37.372951,https://2gis.com/firm/70000001115163450,branch
Компания по изготовлению мебели на заказ,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Торгово-выставочное оборудование,,,,,,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительному звонку),+03:00,5.0,3,89883510224,,,,,,,,,,https://wa.me/79883510224,,,,,,,,,,,,https://2gis.com/firm/10415102419275597,branch
Компания по изготовлению мебели на заказ,ИП Баев М.С.,Мебель на заказ; Мебельная фурнитура,"улица Ленина, 154г",пятый магазин от храма,353440,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+03:00,,,89883232690,,,,,,,,,,https://wa.me/79883232690,,,,,,,,,,44.874664,37.326933,https://2gis.com/firm/70000001065031578,branch
Компромисс,производственная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель; Детская мебель,"улица Энгельса, 47",1 этаж,353915,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00,+03:00,3.5,2,89528303710,89184350773,,,,,,,,,https://wa.me/79883237479,,,,,,,,,,44.714007,37.774981,https://2gis.com/firm/70000001018603383,branch
Комфорт,дом мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни,"улица Мороза, 34",,353500,,,Темрюк,Темрюкский район,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-16:00,+03:00,,,89883240601,,,,,,,,,,https://wa.me/79883240601,,,,,,https://t.me/+79883240601,,,,45.296006,37.350048,https://2gis.com/firm/70000001104750895,branch
Кухни в Анапе,мебельный салон,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Крестьянская улица, 44",1 этаж,353440,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 10:00-18:00,+03:00,,,89184631471,,,,,,,,,,,,,,,,,,,,44.900461,37.338377,https://2gis.com/firm/70000001064769419,branch
Кухни-мебель,мебельный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни; Мягкая мебель; Матрасы,"Крестьянская улица, 27 к1",,353445,Алексеевка м-н,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+03:00,4.1,9,89189878686,,,,,,,,,https://vk.com/kuhni.mebel_anapa,,,,,,,,,,,44.900192,37.341621,https://2gis.com/firm/10415102419275198,branch
Кухни&Мебель,компания,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Ленина, 153Б",1 этаж,353440,3А м-н,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+03:00,5.0,1,89184801005,,,,,http://t.me/kuhnimebelanapa,,,,,https://wa.me/79184801005,,,,,,https://t.me/kuhni_mebel_anapa,,,,44.875617,37.326799,https://2gis.com/firm/70000001068926852,branch
Кухня Своими Руками,,Мебель на заказ; Мягкая мебель; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Мебельная фурнитура; Распиловка древесины; Бытовая техника,"Красная улица, 1",,353180,,,Кореновск,Кореновский район,Краснодарский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-14:00,+03:00,3.0,2,89054707545,89892713237,,,,,,,,,,,,,,,,,,,45.450811,39.445531,https://2gis.com/firm/70000001045950699,branch
Кухонный Двор,,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"Астраханская улица, 102д",2 этаж,353440,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,5.0,8,89186729135,88005503263,,,,http://anapa.kd-kuhni.ru/?utm_source=2gis&utm_medium=profile&utm_campaign=standard&utm_content=anapa-astrahanskaya-102d,,,,https://vk.com/kuxdvor,,,,,,,https://t.me/kuhdvor_region,,,,44.88149,37.331942,https://2gis.com/firm/70000001054100637,branch
Мебель люкс,мебельный цех,Мебель на заказ; Корпусная мебель,"улица Свердлова, 140",,353385,,,Крымск,Крымский район,Краснодарский край,Россия,Пн: 08:00-17:00; Вт: 08:00-17:00; Ср: 08:00-17:00; Чт: 08:00-17:00; Пт: 08:00-17:00,+03:00,,,89181692999,,,,,,,,,,,,,,,,,,,,44.927842,38.000286,https://2gis.com/firm/70000001110243082,branch
Мебель Магнат+Мир столов,мебельный магазин,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Мебель для кухни; Мебель для общественного питания; Матрасы; Садово-парковая мебель; Металлическая мебель; Детская мебель; Сборка мебели,"Геленджикский проспект, 9",1-2 этаж,353460,,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+03:00,5.0,7,88614120519,89282757278,,,,http://t.me/gelendjik_mebel,,,,https://vk.com/club163578735,https://wa.me/79282757278,,,,,,,,,,44.561087,38.092058,https://2gis.com/firm/10415102419283551,branch
Мебель Макс,производственная компания,Мебель на заказ; Мягкая мебель,"Объездная улица, 9",1 этаж; вход со двора; вход с ул. Объездная,353451,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+03:00,5.0,2,89180113708,89529896771,,,,http://t.me/anapamax22,,,,https://vk.com/id812987321,https://wa.me/79180113708,,,,,,https://t.me/+79180113708,https://t.me/+79529896771,https://t.me/anapamax22,,44.886619,37.338517,https://2gis.com/firm/70000001067005776,branch
Мебель Мира,торговый центр,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни; Мягкая мебель; Детская мебель,"Мира, 1в",1-2 этаж,353900,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,3.7,12,88617797000,,,,,,,,,,,,,,,,,,,,44.727108,37.767982,https://2gis.com/firm/70000001019734214,branch
Мебель Стиль,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель,"улица Кирова, 107",2 этаж,353460,,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,5.0,5,89956132658,,,,,,,,,,https://wa.me/79956132658,,,,,,,,,,44.567847,38.089219,https://2gis.com/firm/70000001069436727,branch
Мебель холл,,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Мебель для кухни,"улица Луначарского, 292Б",,353380,,,Крымск,Крымский район,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+03:00,,,,,,,,,,,,,,,,,,,,,,,44.924759,37.9817,https://2gis.com/firm/70000001113081569,branch
Мебель-ин,производственная компания,Мебель на заказ; Интерьерные лестницы; Лазерная резка неметаллов; Фрезеровка неметаллов; Мебель для кухни,"Черноморская улица, 7",,353997,,Новороссийский район,,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 10:00-15:00; Вс: 10:00-15:00,+03:00,,,89180550611,,,,,,,,,,https://wa.me/79180550611,,,viber://chat/?number=79180550611,,,,,,,44.68345,37.629252,https://2gis.com/firm/70000001030913244,branch
Мебель-Янтарь,магазин,Мебель на заказ; Мебельные магазины; Мебель для кухни; Мягкая мебель; Корпусная мебель,"улица Ленина, 14",,353500,,,Темрюк,Темрюкский район,Краснодарский край,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00; Сб: 10:00-16:00,+03:00,5.0,1,89181613424,,,,,,,,,,,,,,,,,,,,45.284045,37.362524,https://2gis.com/firm/70000001097521114,branch
Мебель+,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Детская мебель; Мебель для кухни; Матрасы,"Анапское шоссе, 20","1, 2 этаж",353445,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,3.0,2,89897636527 (единая справочная: пн-вс 10:00-19:00),89897604456,,,,http://t.me/mebelplusanapa,,,,,,,,,,,,,,,44.898708,37.352081,https://2gis.com/firm/70000001037217825,branch
Мебельная компания,,Мебель на заказ; Мебель для кухни,"Таманская улица, 151а",,353539,,,,Темрюкский район,Краснодарский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-15:00,+03:00,,,89181915119,,,,,,,,,https://vk.com/innapetyukina,https://wa.me/79181915119,,,,,,https://t.me/+79181915119,,,,45.213552,37.285094,https://2gis.com/firm/70000001056468220,branch
Мебельный магазин,,Мебель на заказ; Мебельные магазины; Офисная мебель; Детская мебель; Корпусная мебель; Мягкая мебель; Мебель для кухни,"Привокзальная улица, 15",,353386,,,Крымск,Крымский район,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+03:00,,,89883208029,,,,,http://t.me/mebeldomkrymsk,,,,,https://wa.me/79883208029,,,,,,,,,,44.914498,38.008726,https://2gis.com/firm/70000001109703422,branch
Мебельный магазин,,Мебель на заказ; Корпусная мебель; Мягкая мебель; Мебель для кухни,"улица Ленина, 180",1 этаж,353380,,,Крымск,Крымский район,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+03:00,,,89189864086,,,,,,,,,,,,,,,,,,,,44.931417,37.98531,https://2gis.com/firm/70000001104464035,branch
Мебельный магазин,,Мебель на заказ; Мебельные магазины; Мягкая мебель; Мебель для кухни; Корпусная мебель,"Советская улица, 223",1 этаж,353380,,,Крымск,Крымский район,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+03:00,,,89184828943,,,,,,,,,,,,,,,,,,,,44.923956,37.982695,https://2gis.com/firm/70000001074247451,branch
МебельРус,мебельная фабрика,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Мягкая мебель,"улица Энгельса, 95",1 этаж,353905,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+03:00,5.0,302,89186484588,,,,,http://t.me/mebelrus_street23,,,,https://vk.com/street23_mebelrus,https://wa.me/79186484588,,,,,,https://t.me/mebelrus_street23,,,https://youtube.com/@MebelRusNvrsk,44.706961,37.783669,https://2gis.com/firm/70000001037796636,branch
МеталСтудия,производственная компания,Мебель на заказ; Мебель для общественного питания; Полимерная порошковая окраска; Садово-парковая мебель,"улица Фадеева, 48",5 бокс,353475,,,Геленджик,Геленджик городской округ,Краснодарский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-15:00,+03:00,,,89284001999,89384352500,89180957208,,,,,,,,https://wa.me/79284001999,https://wa.me/79384352500,,,,,,,,,44.545123,38.084589,https://2gis.com/firm/70000001035340968,branch
Мир мебели,салон-магазин,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни,"Супсехское шоссе, 89",2 этаж,353451,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00,+03:00,3.2,2,89183545122,89892408700,,,,,,,,,https://wa.me/79183545122,https://wa.me/79892408700,,,,,,,,,44.871802,37.347526,https://2gis.com/firm/70000001044853341,branch
Мм-Матрица,мебельный магазин,Мебель на заказ; Мягкая мебель,"Анапское шоссе, 20",1 этаж,353445,,,Анапа,Анапа муниципальный округ,Краснодарский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+03:00,,,89528765561,89620059470,,,,,,,,https://vk.com/matriza_anapa,https://wa.me/79528765561,,,,,,https://t.me/+79528765561,https://t.me/79528765561,,,44.898708,37.352081,https://2gis.com/firm/70000001102174925,branch
Модом,мебельный салон,Мебель на заказ; Детская мебель; Мебель для кухни; Мягкая мебель; Корпусная мебель; Домашний текстиль; Садово-парковая мебель; Офисная мебель; Матрасы; Светотехника; Художественные товары; Цветы,"улица Советов, 126а",1 этаж,353320,,,Абинск,Абинский район,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-16:00; Вс: 09:00-14:00,+03:00,5.0,2,89182358100,89883469675,89384110696,,,,,,,,https://wa.me/79182358100,https://wa.me/79883469675,,,,,https://t.me/+79182358100,https://t.me/+79883469675,,,44.864601,38.15319,https://2gis.com/firm/10415102419275043,branch
От и до,ателье мебели,Мебель на заказ; Мягкая мебель; Мебель для кухни; Корпусная мебель; Детская мебель,"улица Ленина, 244",2 этаж,353960,Цемдолина,Приморский район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+03:00,3.0,2,89184973608,89886044581,,,,,,,,https://vk.com/club117372208,https://wa.me/79886044581,,,,,,,,,,44.76762,37.705032,https://2gis.com/firm/10415103419548666,branch
Премьер мебель,компания по производству мебели,Мебель на заказ; Корпусная мебель; Детская мебель; Мебель для кухни,"Марата, 14",,353905,,Центральный район,Новороссийск,Новороссийск городской округ,Краснодарский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-13:00,+03:00,,,89184693670,,,,,,,,,,https://wa.me/79184693670,,,,,,,,,,44.708838,37.774994,https://2gis.com/firm/10415102419348581,branch
