Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Амиренд,фабрика мягкой мебели,Мебель на заказ; Мягкая мебель; Мебель для кухни; Детская мебель; Офисная мебель,"Семафорная улица, 261д",,660064,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,4.1,9,89059765375,89631849522,89029463670,,,,,,,https://vk.com/amirend,https://wa.me/79029463670,https://wa.me/79631849522,,,,,,,,,55.990244,92.909063,https://2gis.com/firm/70000001081248206,branch
Амиренд,фабрика мягкой мебели,Мебель на заказ; Мягкая мебель; Детская мебель; Офисная мебель; Мебель для кухни,"проспект им. газеты Красноярский Рабочий, 27 ст4",4 павильон; 1 этаж,660037,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,3.7,11,89029708593,89029463670,,,,,,,,https://vk.com/amirend,https://wa.me/79029708593,,,,,,,,,,56.018992,93.006317,https://2gis.com/firm/70000001049137061,branch
Ангстрем,фирменный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель; Мебель для кухни,"улица Шахтёров, 65",2 этаж,660020,Покровский м-н,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.7,215,89056583319,89601293800,,,,http://t.me/angstremmebel,,,,https://vk.com/angstremmebel,,,,,,,,,,,56.044638,92.890618,https://2gis.com/firm/985690699638286,branch
Антураж,салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни; Детская мебель,"улица Авиаторов, 5",3 этаж,660077,Взлётка м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Вт: 11:00-19:00; Ср: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-19:00; Вс: 11:00-18:00,+07:00,4.0,10,89082129380,,,,,,,,,https://vk.com/anturazh_24,,,,,,,https://t.me/+79082129380,,,,56.044305,92.922635,https://2gis.com/firm/985690699670469,branch
Антураж,семейная мастерская,Мебель на заказ; Корпусная мебель; Офисная мебель; Мебель для кухни; Детская мебель; Мебель для учебных учреждений; Мебель для общественного питания,"улица Калинина, 49 к1",,660061,,Железнодорожный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,5.0,13,89135738822,,,,,,,,,,https://wa.me/79135738822,,,,,,https://t.me/+79135738822,https://t.me/+79620823640,,,56.033659,92.798971,https://2gis.com/firm/70000001104620255,branch
Галактика,мебельная компания,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Мебель для ванных комнат,"Набережная улица, 62",1 этаж,663694,,,Зеленогорск,ЗАТО Зеленогорск городской округ,Красноярский край,Россия,"Пн: 11:00-14:00, 15:00-19:00; Вт: 11:00-14:00, 15:00-19:00; Ср: 11:00-14:00, 15:00-19:00; Чт: 11:00-14:00, 15:00-19:00; Пт: 11:00-14:00, 15:00-19:00; Сб: 11:00-17:00",+07:00,,,89831676066,89233116874,,,,,,,,,,,,,,,,,,,56.10586,94.555128,https://2gis.com/firm/70000001102543531,branch
Гамма,мебельная мастерская,Мебель на заказ; Корпусная мебель; Ремонт мебели,"улица Мусоргского, 3/2",,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-14:00,+07:00,3.8,4,89233783927,,,,,,,,,,https://wa.me/79233783927,,,,,,,,,,55.981701,92.928536,https://2gis.com/firm/985690699782285,branch
Гармония,салон корпусной мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни; Матрасы,"проспект им. газеты Красноярский Рабочий, 27 ст4",1 этаж,660037,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,3.6,8,89082005054,,,,,,,,,,https://wa.me/79082005054,,,,,,,,,,56.018905,93.005547,https://2gis.com/firm/70000001055287448,branch
Гвоздь,мастерская изделий из дерева,Мебель на заказ; Сувениры; Подарочная упаковка; Художественные товары,"улица Абытаевская, 28",,660020,Покровский м-н,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00 (по предварительному звонку),+07:00,5.0,5,89333292250,,,,,,,,,https://vk.com/gvozdkrsk,https://wa.me/79333292250,,,viber://chat/?number=79333292250,,,https://t.me/+79333292250,,,,56.041435,92.881184,https://2gis.com/firm/70000001094387579,branch
Геометрика,студия мебели,Мебель на заказ; Мебель для учебных учреждений; Офисная мебель; Мебель для кухни; Корпусная мебель; Фрезеровка неметаллов; Мебельные фасады; Мебель для общественного питания; Медицинская и лабораторная мебель; Мебель для ванных комнат; Детская мебель; Стеновые панели; Мебель для культурно-досуговых учреждений,"Промысловая улица, 29/1",,660048,,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,4.6,19,89235674263,,,,,,,,,https://vk.com/geometrica.mebel,https://wa.me/79235674263,,,viber://chat/?number=79235674263,,,https://t.me/+79235674263,,,,56.049836,92.868299,https://2gis.com/firm/70000001062591944,branch
Гилон 1,магазин мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Мягкая мебель; Матрасы; Детская мебель; Офисная мебель,"улица Щорса, 76",,660122,Первомайский м-н,Кировский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-18:00; Вс: 11:00-17:00,+07:00,4.0,16,83912604963,,,,,,,,,,,,,,,,https://t.me/+79029908969,,,,55.989188,92.942535,https://2gis.com/firm/985690700237636,branch
Глория Хоум,компания по остеклению балконов,Мебель на заказ; Остекление и отделка балконов; Входные двери; Межкомнатные двери; Мебель для кухни,"улица Светлова, 42",,660060,Солнечный м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+07:00,5.0,38,83912879070,,,gloria.home@mail.ru,,,,,,https://vk.com/gl.home,,,,,,,https://t.me/+79538558300,,,,56.113642,92.895641,https://2gis.com/firm/70000001088048722,branch
Глория Хоум,компания по остеклению балконов,Мебель на заказ; Остекление и отделка балконов; Входные двери; Межкомнатные двери; Мебель для кухни,"проспект 60 лет образования СССР, 26а",1 офис; 1 этаж,660132,Солнечный м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+07:00,5.0,136,83912879070,,,gloria.home@mail.ru,,,,,,https://vk.com/gl.home,,,,,,,https://t.me/+79538558300,,,,56.114036,92.917912,https://2gis.com/firm/70000001036198257,branch
Дом,компания,Мебель на заказ; Входные двери; Корпусная мебель; Окна; Остекление и отделка балконов; Интерьерные лестницы; Мебель для кухни; Межкомнатные двери; Комплектующие для окон; Офисная мебель; Ремонт окон,"8-й микрорайон, 6",302 кабинет; 3 этаж,662150,8-й м-н,,Ачинск,Ачинский муниципальный округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+07:00,5.0,1,89135233113,89620784880,,,,,,,,,,,,,,,,,,,56.269401,90.493065,https://2gis.com/firm/70000001022899705,branch
Дом мебели,склад-магазин,Мебель на заказ; Мягкая мебель; Корпусная мебель,"Московская улица, 1и",,662051,,,,Козульский муниципальный округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+07:00,,,,,,,,,,,,,,,,,,,,,,,56.175264,91.410571,https://2gis.com/firm/70000001113944231,branch
Зато мебель,,Мебель на заказ; Мебельные магазины; Мягкая мебель; Детская мебель; Матрасы; Мебельная фурнитура; Сборка мебели; Офисная мебель; Ортопедические товары; Бескаркасная мебель; Бытовая техника; Сантехника; Корпусная мебель; Мебель для кухни,"Ленинградский проспект, 35",правый ряд; 2 этаж,662978,Ленинградский м-н,,Железногорск,ЗАТО Железногорск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-17:00; Вс: 10:00-17:00,+07:00,5.0,2,89135554052,,,mebelzato@gmail.com,,,,,,https://vk.com/zatomebel26,https://wa.me/79135554052,,,,,,https://t.me/+79135554052,,,,56.225185,93.529571,https://2gis.com/firm/70000001089737109,branch
Зона комфорта,мебельная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни,"Набережная улица, 8",,663690,,,Зеленогорск,ЗАТО Зеленогорск городской округ,Красноярский край,Россия,Вт: 11:00-18:00; Ср: 11:00-18:00; Чт: 11:00-18:00; Пт: 11:00-18:00; Сб: 11:00-14:00; Вс: 11:00-14:00,+07:00,,,89233600776,,,,,,,,,,,,,,,,,,,,56.11637,94.584988,https://2gis.com/firm/70000001113541113,branch
Зона комфорта,мебельная компания,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Гагарина, 42",,663690,,,Зеленогорск,ЗАТО Зеленогорск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-14:00; Вс: 10:00-14:00,+07:00,5.0,1,89135106903,89233600776,,,,,,,,https://vk.com/ayp131,https://wa.me/79233600776,https://wa.me/79135106903,,viber://chat/?number=79233600776,,,https://t.me/+79233600776,,,,56.107634,94.59933,https://2gis.com/firm/70000001062701024,branch
Дом кухни,компания,Мебель на заказ; Мебель для кухни; Корпусная мебель; Офисная мебель; Межкомнатные двери,"улица Дзержинского, 49/2",1 этаж,662165,,,Ачинск,Ачинский муниципальный округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,3.4,5,83915159497,89082159497,,,,,,,,https://vk.com/club80519989,https://wa.me/79082159497,,,,,,https://t.me/+79082159497,,,,56.272691,90.523159,https://2gis.com/firm/70000001028963980,branch
Дом Мебели,,Мебель на заказ; Корпусная мебель; Мягкая мебель,"улица Победа Социализма, 119в",,662253,,,Ужур,Ужурский муниципальный округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,5.0,4,89232790471,,,,,,,,,https://vk.com/club232522856,,,,,,,,,,,55.325939,89.819603,https://2gis.com/firm/70000001113787778,branch
Компания по изготовлению мебели,,Мебель на заказ; Корпусная мебель; Мебель для кухни,,,,,,Зеленогорск,ЗАТО Зеленогорск городской округ,Красноярский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-17:00; Вс: 09:00-17:00,+07:00,5.0,1,89029254752,,,,,,,,,https://vk.com/zubov_zgr,https://wa.me/79029254752,,,,,,,,,,,,https://2gis.com/firm/70000001089523946,branch
Компания по продаже корпусной мебели,,Мебель на заказ; Мебель для кухни; Торгово-выставочное оборудование; Корпусная мебель,"улица 26 Бакинских Комиссаров, 8 ст67",,660023,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00 (по предварительной записи),+07:00,,,89029209393,,,,,,,,,,,,,,,,,,,,56.035308,93.036543,https://2gis.com/firm/70000001115835776,branch
"Компания по продаже кухонь, шкафов и дверей",,Мебель на заказ; Входные двери; Межкомнатные двери; Детская мебель; Мебель для кухни; Корпусная мебель; Остекление и отделка балконов,"проспект 60 лет образования СССР, 31",,660132,Солнечный м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+07:00,4.4,82,83912717160,,,,,,,,,https://vk.com/public200465406,https://wa.me/79504015126,,,,,,https://t.me/+79504015126,,,,56.110351,92.913779,https://2gis.com/firm/70000001007232832,branch
Компания по изготовлению и перетяжке мебели,,Мебель на заказ; Ремонт мебели; Тюнинг; Мягкая мебель,"улица Энтузиастов, 20а",,662549,,,Лесосибирск,Енисейский муниципальный округ,Красноярский край,Россия,Пн: 08:00-20:00; Вт: 08:00-20:00; Ср: 08:00-20:00; Чт: 08:00-20:00; Пт: 08:00-20:00; Сб: 08:00-20:00; Вс: 08:00-20:00,+07:00,3.1,2,89135371242,,,,,http://t.me/peretiazhka,,,,https://vk.com/club232838023,,,,,,,,,,,58.233064,92.470918,https://2gis.com/firm/70000001106076223,branch
Компания по изготовлению мебели на заказ,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель,"Промышленная улица, 9а",,662063,,,Боготол,Боготольский муниципальный округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+07:00,,,89233217995,,,,,,,,,,,,,,,,,,,,56.18992,89.542215,https://2gis.com/firm/70000001078903548,branch
Компания по изготовлению мебели,,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Ленина, 62",,652240,,,,Тяжинский муниципальный округ,Кемеровская область — Кузбасс,Россия,"Пн: 09:00-12:00, 13:00-18:00; Вт: 09:00-12:00, 13:00-18:00; Ср: 09:00-12:00, 13:00-18:00; Чт: 09:00-12:00, 13:00-18:00; Пт: 09:00-12:00, 13:00-18:00",+07:00,,,89234031974,,,,,,,,,,,,,,,,,,,,56.104562,88.508669,https://2gis.com/firm/70000001111743606,branch
Компания по изготовлению мебели на заказ,,Мебель на заказ; Корпусная мебель,"Магистральная улица, 57",,662547,,,Лесосибирск,Енисейский муниципальный округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-17:00,+07:00,,,89029195566,,,,,,,,,https://vk.com/mebelnazakaz.lesosibirsk,,,,,,,,,,,58.212958,92.500515,https://2gis.com/firm/70000001064862555,branch
Компания по изготовлению мебели на заказ,,Мебель на заказ; Мебель для кухни; Корпусная мебель,"Октябрьская улица, 85а",,663981,,,Бородино,Рыбинский муниципальный округ,Красноярский край,Россия,Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 10:00-16:00; Вс: 10:00-16:00,+07:00,,,89135794377,,,,,,,,,,,,,,,,,,,,55.900857,94.88994,https://2gis.com/firm/70000001062716930,branch
М-Лайн,,Мебель на заказ; Мягкая мебель,"улица Энергетиков, 73а ст29",,660013,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-15:00,+07:00,1.4,1,89131849153,,,,,,,,,,https://wa.me/79131849153,,,,,,,,,,56.00238,93.003335,https://2gis.com/firm/70000001083568723,branch
М:32,мебельная компания,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебельные фасады,"улица Академика Киренского, 71",1 этаж,660100,Высотный м-н,Октябрьский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00 (по предварительной записи),+07:00,4.3,73,83912223232 (единый номер: вт-сб 10:00-19:00),,,manager@m-32.ru,,http://t.me/kuhnim32,,,,https://vk.com/kuhni_m32_krsk,,,,,,,https://t.me/+79082020938,https://t.me/kuhnim32,,https://youtube.com/channel/UC1eNT3_x6pLAJXM4B59gC-Q,56.013631,92.800487,https://2gis.com/firm/70000001029067148,branch
Магазин корпусной и мягкой мебели,,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель,"улица Селезнёва, 46д",,663040,,,,Большемуртинско-Сухобузимский муниципальный округ,Красноярский край,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00; Сб: 10:00-17:00; Вс: 10:00-17:00,+07:00,,,89131769899,89131937764,89234507418,,,,,,,,https://wa.me/79131769899,,,,,,https://t.me/+NL8AU0bkJeQ3NTM6,,,,56.502851,93.265415,https://2gis.com/firm/70000001099820968,branch
Магазин мебели,,Мебель на заказ; Офисная мебель; Торгово-выставочное оборудование; Корпусная мебель; Мягкая мебель,"Советская улица, 95",,663920,,,Уяр,,Красноярский край,Россия,,+07:00,,,,,,,,,,,,,,,,,,,,,,,55.812619,94.324922,https://2gis.com/firm/70000001062079666,branch
Магазин мебели в стиле лофт из металла и дерева,,Мебель на заказ; Мебельные магазины; Корпусная мебель,"Высотная улица, 4 ст10",,660062,,Октябрьский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,,+07:00,,,89069173633,,,,,,,,,,,,,,,,,,,,56.027288,92.781663,https://2gis.com/firm/70000001113899594,branch
Магнат+,мебельная фабрика,Мебель на заказ; Мебельные фабрики; Корпусная мебель; Офисная мебель; Мебель для кухни,"Тамбовская улица, 25/7",,660124,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,4.7,9,83912518135,,,,,,,,,,,,,,,,,,,,56.010569,93.041633,https://2gis.com/firm/985690700225277,branch
Максимал,мебельная фабрика,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мягкая мебель; Детская мебель; Мебель для ванных комнат; Мебель для общественного питания; Офисная мебель; Матрасы; Ремонт мебели,"улица Шахтёров, 65",цокольный этаж,660020,Покровский м-н,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.5,37,89232935805,,,,,,,,,https://vk.com/maksimal_mebel,https://wa.me/79232935805,,,viber://chat/?number=79232935805,,,https://t.me/+79232935805,,,,56.044418,92.890627,https://2gis.com/firm/70000001032102956,branch
Максимум,,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Калинина, 85",,660061,,Октябрьский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+07:00,,,89539110377,,,,,,,,,,,,,,,,,,,,56.044972,92.768277,https://2gis.com/firm/70000001109725474,branch
Марва мебель,торговая компания,Мебель на заказ; Мягкая мебель; Мебель для кухни; Детская мебель,"Молодёжная улица, 22е",,660015,,,,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,5.0,28,,,,,,http://t.me/+udpyLWpg-YQyY2Yy,,,,,https://wa.me/79333366007,,,,,,https://t.me/+79068360007,,,,56.073198,92.845881,https://2gis.com/firm/70000001028073381,branch
Массив,,Мебель на заказ; Мебель из стекла; Интерьерные лестницы; Сварочные работы; Офисная мебель; Металлическая мебель; Металлоизделия; Мебель для ванных комнат; Заборы и ограждения; Корпусная мебель; Ремонт мебели; Металлообработка; Детская мебель; Деревообработка,"Базайская улица, 140 ст2",32 помещение,660006,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+07:00,5.0,2,89232914184,,,,,,,,,,https://wa.me/79232914184,,,,,,,,,,55.963941,92.808841,https://2gis.com/firm/70000001057395780,branch
Мастерская дизайна,,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Шахтёров, 65",2 этаж; левое крыло,660020,Покровский м-н,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,4.9,79,89131773957,,,md_124@mail.ru,,,,,,https://vk.com/club102385863,https://wa.me/79131773957,,,,,,https://t.me/+79131773957,,,,56.044278,92.889858,https://2gis.com/firm/70000001019390807,branch
Мебельтори,магазин,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель,"проспект им. газеты Красноярский Рабочий, 27 ст4",1 этаж,660037,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.5,8,89029138635,89333291171,,,,,,,,https://vk.com/club212782110,,,,,,,https://t.me/+79029138635,,,,56.019084,93.00672,https://2gis.com/firm/70000001062785793,branch
меблика,мастерская мебели,Мебель на заказ; Ремонт мебели; Ремонт помещений; Дизайн интерьеров,"улица Красной Армии, 10 к3",вход со стороны лестницы на ул. Обороны,660017,,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00 (по предварительной записи),+07:00,5.0,3,89135606350,,,,,,,,,https://vk.com/meblika_art,https://wa.me/79135606350,,,,,,https://t.me/+79135606350,,,,56.014912,92.853611,https://2gis.com/firm/70000001083457500,branch
Навигатор,производственная компания,Мебель на заказ; Окна; Корпусная мебель; Остекление и отделка балконов,"Индустриальная улица, 29/1",,663693,,,Зеленогорск,ЗАТО Зеленогорск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,,,89676175035,89293365035,,,,,,,,,https://wa.me/79676175035,,,,,,,,,,56.058148,94.645056,https://2gis.com/firm/70000001077331830,branch
Пятый Угол,мебельный дисконт,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мягкая мебель; Офисная мебель; Детская мебель,"Советская улица, 41",2 этаж,663960,,,Заозерный,Рыбинский муниципальный округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-17:00; Вс: 10:00-17:00,+07:00,5.0,1,89135557468,,,,,,,,,https://vk.com/mebel5ugolzgr,,,,,,,,,,,55.967084,94.709739,https://2gis.com/firm/70000001102788687,branch
Пятый Угол,мебельный дисконт,Мебель на заказ; Мебель для кухни; Мягкая мебель; Офисная мебель; Детская мебель; Корпусная мебель,"Парковая улица, 62г",2 этаж,663692,,,Зеленогорск,ЗАТО Зеленогорск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-18:00; Вс: 10:00-19:00 (по предварительному звонку: вс),+07:00,3.3,2,89135557468,,,,,,,,,https://vk.com/mebel5ugolzgr,,,,,,,,,,,56.100939,94.553682,https://2gis.com/firm/70000001045117745,branch
Рио Модерн,,Мебель на заказ; Входные двери; Натяжные потолки; Жалюзи,"улица Бортникова, 1а",1 этаж,663690,,,Зеленогорск,ЗАТО Зеленогорск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-14:00,+07:00,,,89830500700,,,,,,,,,https://vk.com/rio_modern,,,,,,,,,,,56.112172,94.590536,https://2gis.com/firm/70000001061553817,branch
Сделаем. мебель,мебельная компания,Мебель на заказ; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Офисная мебель; Детская мебель,"улица Нефтяников, 34 ст1",,660015,,,,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00,+07:00,5.0,8,89935866334,,,,,,,,,,https://wa.me/79935866334,,,,,,https://t.me/radionpolyakov,,,,56.077984,92.834593,https://2gis.com/firm/70000001100987698,branch
Сибирская мебельная компания,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Матрасы,"Советская улица, 21",1 этаж,662971,Город м-н,,Железногорск,ЗАТО Железногорск городской округ,Красноярский край,Россия,"Пн: 11:00-14:00, 15:00-19:00; Вт: 11:00-14:00, 15:00-19:00; Ср: 11:00-14:00, 15:00-19:00; Чт: 11:00-14:00, 15:00-19:00; Пт: 11:00-14:00, 15:00-19:00; Сб: 11:00-16:00",+07:00,4.4,3,89232951312,89832080808,,,,,,,,https://vk.com/smk26,,,,,,,,,,,56.245358,93.530926,https://2gis.com/firm/70000001017423388,branch
