Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Аристократ,мебельное ателье,Мебель на заказ; Мягкая мебель; Мебель для общественного питания; Детская мебель; Корпусная мебель,"Светлогорский проезд, 5 ст5",,660118,,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,"Пн: 09:00-13:00, 14:00-18:00; Вт: 09:00-13:00, 14:00-18:00; Ср: 09:00-13:00, 14:00-18:00; Чт: 09:00-13:00, 14:00-18:00; Пт: 09:00-13:00, 14:00-18:00 (по предварительному звонку)",+07:00,3.0,4,89632649508,89504302211,,,,,,,,https://vk.com/public211392893,https://wa.me/79632649508,https://wa.me/79504302211,,viber://chat/?number=79632649508,,,https://t.me/+79632649508,,,,56.077554,92.949438,https://2gis.com/firm/985690700391287,branch
Арт-мебель,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Мебель для кухни,"Ленинградский проспект, 27а",,662978,Ленинградский м-н,,Железногорск,ЗАТО Железногорск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-17:00; Вс: 10:00-17:00,+07:00,4.0,4,83919748884,,,,,,,,,,,,,,,,,,,,56.224398,93.532603,https://2gis.com/firm/985690700398110,branch
Артмикс,"компания по производству мебели, предметов интерьера и рекламных вывесок","Мебель на заказ; Распиловка древесины; Детская мебель; Гравировка; Объёмные надписи и фигуры; Фрезеровка неметаллов; Изготовление рекламных конструкций; Корпусная мебель; Световая реклама; Мебельные фасады; ЛДСП, ДВПО, МДФ; Ремонт мебели; Стеллажи и витрины; Торгово-выставочное оборудование; Лазерная резка неметаллов",,"27 помещение; после шлагбаума налево, первые ворота слева",660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 12:00-19:00; Вт: 12:00-19:00; Ср: 12:00-19:00; Чт: 12:00-19:00; Пт: 12:00-19:00,+07:00,,,89130437593,,,,,,,,,https://vk.com/artmix24,https://wa.me/79130437593,,,viber://chat/?number=79130437593,,,https://t.me/uharin,,,,55.982326,92.928447,https://2gis.com/firm/70000001080569328,branch
Ас мастер,торгово-производственная компания,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель; Медицинская и лабораторная мебель; Мебель для общественного питания; Мебель для учебных учреждений; Офисная мебель; Стеллажи и витрины; Торгово-выставочное оборудование,"улица Ястынская, 2д",1 этаж,660131,10-й мкр. жилмассива Зеленая роща м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+07:00,4.8,12,83912289525,89535855456,,,,,,,,https://vk.com/ac_macter,https://wa.me/79535855456,,,,,,,,,,56.058759,92.943187,https://2gis.com/firm/70000001047573621,branch
Ассортимент-мебель,,Мебель на заказ; Мягкая мебель; Корпусная мебель,"улица Айвазовского, 57",1 этаж; напротив магазина Все инструменты,660031,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-16:00; Вс: 10:00-16:00,+07:00,,,89509913673,89029268081,,,,,,,,,,,,,,,,,,,56.021334,93.038683,https://2gis.com/firm/70000001111568138,branch
Ассортимент-мебель,,Мебель на заказ; Мягкая мебель; Корпусная мебель,"улица Говорова, 57",цокольный этаж,660013,Черёмушки м-н,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,,,89509935200,89029268081,,,,,,,,,,,,,,,,,,,55.997368,93.023338,https://2gis.com/firm/70000001111568012,branch
Атман,столярная мастерская,Мебель на заказ; Интерьерные лестницы; Корпусная мебель; Ремонт мебели; Ремонт помещений; Декоративные отделочные материалы,"Карнавальная улица, 7",,660052,,Кировский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 08:00-21:00; Вт: 08:00-21:00; Ср: 08:00-21:00; Чт: 08:00-21:00; Пт: 08:00-21:00; Сб: 08:00-21:00; Вс: 08:00-21:00,+07:00,,,,,,,,,,,,,https://wa.me/79632698001,,,viber://chat/?number=79632698001,,,,,,,55.962898,92.976319,https://2gis.com/firm/70000001081525823,branch
Атмосфера комфорта,компания по изготовлению мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Академика Вавилова, 2а",311 офис; 3 этаж,660064,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00 (по предварительной записи),+07:00,5.0,20,89135747100,,,,,,,,,https://vk.com/atmosferakomfort,https://wa.me/79135747100,,,,,,https://t.me/+79135747100,,,,55.993442,92.908223,https://2gis.com/firm/70000001067925853,branch
Балтика,интерьер-ателье,Мебель на заказ; Светотехника; Мягкая мебель; Корпусная мебель; Мебельная фурнитура,"Ленинградский проспект, 39",1 этаж,662978,Ленинградский м-н,,Железногорск,ЗАТО Железногорск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,2.9,6,83919740260,83919747291 (отдел бухгалтерии),89333340260,,,,,,,https://vk.com/24interior,,,,,,,,,,,56.226244,93.527712,https://2gis.com/firm/985690699933635,branch
БарМебель,компания,Мебель на заказ; Мебельные магазины; Мебель для общественного питания; Оборудование для общепита; Торгово-выставочное оборудование; Мягкая мебель; Металлическая мебель; Офисная мебель,"Дудинская улица, 1",107 офис; 1 этаж,660020,,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+07:00,4.2,11,83912298160,83919867820,,buh@leksmo.ru,,http://бармебель.рф//?utm_source=2gis,http://t.me/barmabel24,,,,,,,,,,https://t.me/barmabel24,,,,56.026157,92.89941,https://2gis.com/firm/985690699472106,branch
Берёзовская Мануфактура,магазин мебели от производителя,Мебель на заказ; Мягкая мебель; Корпусная мебель; Ремонт мебели; Матрасы; Офисная мебель; Детская мебель; Мебель для кухни; Мебель для ванных комнат; Мебельные фасады,"Трактовая улица, 112Б",1 этаж; вход с торца,662520,,,,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+07:00,4.3,20,89333361213,83912141213,,,,,,,,https://vk.com/mklider112b,https://wa.me/79333361213,,,viber://chat/?number=79333361213,,,https://t.me/+79333361213,,,,56.029232,93.181432,https://2gis.com/firm/70000001029025275,branch
Бостon,студия изготовления мебели,Мебель на заказ; Мягкая мебель,"улица Богдана Хмельницкого, 5",,660013,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,5.0,15,89232943855,,,,,,,,,,https://wa.me/79232943855,,,,,,,,,,56.005905,93.012759,https://2gis.com/firm/70000001071738213,branch
ВАМ МЕБЕЛЬ,мебельная компания,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Бескаркасная мебель; Мебель для учебных учреждений,"улица Шахтёров, 65",1 этаж,660020,Покровский м-н,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.9,2,83919865680 (многоканальный: пн-вс 10:00-20:00),,,vam-mebel@leksmo.ru,,http://vam-mebel.ru/?utm_source=2gis,http://t.me/vammebel24,,,https://vk.com/vam_mebel24,,,,,,,https://t.me/vammebel24,,,,56.044737,92.889943,https://2gis.com/firm/70000001084431639,branch
ВАМ МЕБЕЛЬ,мебельная компания,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Бескаркасная мебель; Мебель для учебных учреждений,"улица Телевизорная, 1 ст37",1 этаж,660028,,Октябрьский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.9,96,"83912287460 (доп.250, многоканальный)",,,buh@vam-mebel.ru,,http://vam-mebel.ru/?utm_source=2gis,http://t.me/vammebel24,,,https://vk.com/vam_mebel24,,,,,,,https://t.me/vammebel24,,,,56.024233,92.799741,https://2gis.com/firm/70000001035554029,branch
ВАМ МЕБЕЛЬ,мебельная компания,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Бескаркасная мебель; Мебель для учебных учреждений,"улица Шахтёров, 65",цокольный этаж,660020,Покровский м-н,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.6,40,"83912287460 (доп.240, многоканальный)",,,vam-mebel@leksmo.ru,,http://vam-mebel.ru/?utm_source=2gis,http://t.me/vammebel24,,,https://vk.com/vam_mebel24,,,,,,,https://t.me/vammebel24,,,,56.044621,92.889303,https://2gis.com/firm/70000001035553989,branch
ВАМ МЕБЕЛЬ,мебельная компания,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Бескаркасная мебель; Мебель для учебных учреждений,"проспект им. газеты Красноярский Рабочий, 27 ст4",1 этаж,660037,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.8,29,"83912287460 (доп.220, многоканальный)",,,buh@vam-mebel.ru,,http://vam-mebel.ru/?utm_source=2gis,http://t.me/vammebel24,,,https://vk.com/vam_mebel24,,,,,,,https://t.me/vammebel24,,,,56.018673,93.006188,https://2gis.com/firm/70000001035553971,branch
ВАМ МЕБЕЛЬ,мебельная компания,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Детская мебель; Офисная мебель; Бескаркасная мебель; Мебель для учебных учреждений,"улица Академика Вавилова, 1 ст39",1 этаж,660064,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.9,92,"83912287460 (доп.210, многоканальный)",,,vam-mebel@vam-mebel.ru,,http://vam-mebel.ru/?utm_source=2gis,http://t.me/vammebel24,,,https://vk.com/vam_mebel24,,,,,,,https://t.me/vammebel24,,,,55.992309,92.912041,https://2gis.com/firm/70000001035553907,branch
Ван ди ван,магазин,Мебель на заказ; Мягкая мебель,"улица Шахтёров, 65",2 этаж,660020,Покровский м-н,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,,,,,,,,,,,,,,,,,,,,,,,56.04456,92.88985,https://2gis.com/firm/70000001110766526,branch
Верес,производственная компания,Мебель на заказ; Мебель для кухни; Интерьерные лестницы; Межкомнатные двери,"улица Энергетиков, 73а ст41",,660013,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+07:00,5.0,1,83912979034 (единая справочная - пн-вс 9:00-18:00),,,,,,,,,https://vk.com/veres24,,,,,,,,,,,56.001841,93.007495,https://2gis.com/firm/70000001022216612,branch
Виза,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель,"улица Ладо Кецховели, 22а",1 этаж,660001,Николаевка м-н,Железнодорожный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,3.0,2,89233108000,,,,,,,,,,https://wa.me/79233103993,,,,,,,,,,56.009916,92.813998,https://2gis.com/firm/70000001028509632,branch
Викос-К,производственно-монтажная компания,Мебель на заказ; Остекление и отделка балконов; Корпусная мебель; Мебель для кухни,"Лесопильщиков улица, 177 ст2",,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+07:00,5.0,1,89029909092,83912429092,83912935757,,,,,,,,,,,,,,,,,,55.975746,92.90391,https://2gis.com/firm/985690699557566,branch
Д.К.Мебель,,Мебель на заказ; Корпусная мебель,,,,,,Красноярск,Красноярск городской округ,Красноярский край,Россия,,+07:00,,,89504386004,,,,,,,,,https://vk.com/id639795781,,,,,,,,,,,,,https://2gis.com/firm/70000001099159210,branch
Данко-Плюс,мебельное ателье,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Офисная мебель,"улица Телевизорная, 1 ст61",209 офис; 2 этаж,660028,,Октябрьский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,3.8,8,83912903505,83912529403,83912581043,,,,,,,,,,,,,,,,,,56.024615,92.791378,https://2gis.com/firm/985690699470979,branch
Две эпохи,столярная мастерская,Мебель на заказ; Корпусная мебель,"Тамбовская улица, 5 ст18",2 этаж,660013,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,"Пн: 09:00-13:00, 14:00-20:00; Вт: 09:00-13:00, 14:00-20:00; Ср: 09:00-13:00, 14:00-20:00; Чт: 09:00-13:00, 14:00-20:00; Пт: 09:00-13:00, 14:00-20:00; Сб: 11:00-18:00; Вс: 11:00-18:00 (по предварительной записи)",+07:00,5.0,1,89832968396,,,,,,,,,,https://wa.me/79832968396,,,,,,https://t.me/+79832968396,,,,56.014033,93.040219,https://2gis.com/firm/70000001064921153,branch
Декорт,компания по производству коммерческой и интерьерной мебели,Мебель на заказ; Мягкая мебель,"Лесопильщиков улица, 165",2 этаж,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+07:00,5.0,3,83912951691,83912925391,,,,,,,,,https://wa.me/79082125391,https://wa.me/79048951691,,,,,https://t.me/+79082125391,,,,55.97728,92.881411,https://2gis.com/firm/70000001099377130,branch
Диамант,,Мебель на заказ; Металлоконструкции для строительства; Полимерная порошковая окраска; Фасадные материалы и конструкции; Металлоизделия; Офисная мебель; Промышленная очистка сооружений; Металлообработка; Сварочные работы,"Лесопильщиков улица, 173 ст11",,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+07:00,4.6,2,89237833339,,,,,,,,,,https://wa.me/79237833339,,,,,,,,,,55.974055,92.899079,https://2gis.com/firm/70000001039878471,branch
Диван Plus,,Мебель на заказ; Мягкая мебель,"Центральная улица, 64",,660015,Солонцовский Нанжуль,,,Емельяновский муниципальный округ,Красноярский край,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+07:00,5.0,1,89029772837,,,,,,,,,,https://wa.me/79029772837,,,,,,,,,,56.092188,92.872965,https://2gis.com/firm/70000001102527150,branch
Диван-holl,мебельное ателье,Мебель на заказ; Мягкая мебель,"улица Ленинского Комсомола, 25",напротив СберБанк,662501,,,Сосновоборск,Сосновоборский муниципальный округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Сб: 10:00-18:00; Вс: 10:00-18:00,+07:00,3.9,7,89233664286,,,,,,,,,,https://wa.me/79233664286,,,viber://chat/?number=79233664286,,,,,,,56.117878,93.334574,https://2gis.com/firm/70000001031607669,branch
Дизайн мебель,салон мебели,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Торгово-выставочное оборудование; Детская мебель; Офисная мебель; Стеновые панели,"улица Авиаторов, 39",2 этаж,660077,Взлётка м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+07:00,,,83912081799,,,,,,,,,,,,,,,,,,,,56.046987,92.912448,https://2gis.com/firm/70000001093824746,branch
Дизайн-студия электрокаминов,,Мебель на заказ; Печи и камины для помещений; Декоративные отделочные материалы; Кованые изделия; Электронагревательное оборудование,"улица Академика Вавилова, 1 ст10",1 этаж,660064,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 11:00-16:00 (по предварительной записи),+07:00,5.0,14,83912860632,,,,,,,,,https://vk.com/club34780891,,,,,,,,,,,55.992334,92.916071,https://2gis.com/firm/985690700201060,branch
Дизайнерская Компания Стиль,,Мебель на заказ; Мягкая мебель; Детская мебель,"Лесопильщиков улица, 165",2 этаж,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-16:00,+07:00,5.0,4,89029236476 (администратор),,,,,,,,,https://vk.com/diks_mebel,https://wa.me/79029236476,,,,,,,,,,55.97728,92.881411,https://2gis.com/firm/70000001055201680,branch
Диэм,столярная мастерская,Мебель на заказ; Мебель для кухни; Корпусная мебель; Фрезеровка неметаллов,"Судостроительная улица, 93а ст2",66 бокс,660012,Пашенный м-н,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,,,89135190378,,,,,http://t.me/dm0378,,,,,,,,,,,,,,,55.984479,92.845034,https://2gis.com/firm/70000001115045140,branch
докart,мебельная фирма,Мебель на заказ; Мебель для кухни,"Базайская улица, 142",,660006,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00,+07:00,5.0,7,89080101424,,,,,,,,,https://vk.com/dokart124,https://wa.me/79080101424,,,,,,,,,,55.964101,92.809388,https://2gis.com/firm/985690700234946,branch
Деревяшки+,столярная мастерская,Мебель на заказ; Корпусная мебель; Канцтовары; Изготовление табличек,"улица 40 лет Октября, 24",,663604,,,Канск,Канский муниципальный округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-17:00,+07:00,,,89135371354,,,,,,,,,,,,,,,,,,,,56.222216,95.715822,https://2gis.com/firm/70000001061295858,branch
Диван Диваныч,,Мебель на заказ; Мягкая мебель; Мебель для кухни,"улица 40 лет Октября, 62 ст4","1, 2 этаж",663604,,,Канск,Канский муниципальный округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,,,,,,,,,,,,,,,,,,,,,,,56.2317,95.70289,https://2gis.com/firm/70000001113909476,branch
Инфинити,компания,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица 60 лет Октября, 111",2 этаж,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00,+07:00,,,89029401287,,,,,,,,,https://vk.com/infinityarsk,https://wa.me/79029401287,,,viber://chat/?number=79029401287,,,,,,,55.982082,92.900703,https://2gis.com/firm/70000001042816172,branch
Каби,мебельная производственная компания,Мебель на заказ; Корпусная мебель; Офисная мебель; Мебель для кухни,"Новосибирская улица, 7",283 помещение; 3 этаж,660018,,Железнодорожный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00 (по предварительной записи),+07:00,5.0,74,89333200987,,,,,,,,,https://vk.com/kuhnikrsk,https://wa.me/79333200987,,,,,,https://t.me/+79333200987,,,,56.017421,92.821307,https://2gis.com/firm/70000001029809525,branch
Кардинал,мебельный салон,Мебель на заказ; Корпусная мебель; Мягкая мебель,"проспект им. газеты Красноярский Рабочий, 30а ст9/1",,660004,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,5.0,4,89504348987,,,,,,,,,https://vk.com/kardinal124,https://wa.me/79504348987,,,,,,,,,,56.020672,93.003441,https://2gis.com/firm/70000001097167270,branch
Кардинал,мебельный салон,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мягкая мебель,"проспект им. газеты Красноярский Рабочий, 27 ст4",1 этаж,660037,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.5,15,89504348987,,,,,,,,,https://vk.com/kardinal124,https://wa.me/79504348987,,,,,,,,,,56.017919,93.006737,https://2gis.com/firm/70000001088294706,branch
Кеннингтон,студия мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Детская мебель,"улица Авиаторов, 5",3 этаж,660077,Взлётка м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Вт: 12:00-20:00; Ср: 12:00-20:00; Чт: 12:00-20:00; Пт: 12:00-20:00; Сб: 12:00-20:00; Вс: 12:00-20:00,+07:00,5.0,16,89658903174,,,,,,,,,https://vk.com/classic.krs.mebel,,,,,,,https://t.me/+79658903174,,,,56.044198,92.922627,https://2gis.com/firm/70000001079863279,branch
Киомебель,салон мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель; Мебель для кухни; Офисная мебель; Детская мебель; Мягкая мебель; Стеллажи и витрины; Мебельные фасады,"улица Мусоргского, 10а ст1",1 этаж,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00,+07:00,5.0,4,89233544988,83912144988,,,,,,,,https://vk.com/kiomebel,https://wa.me/79233544988,,,,,,,,,,55.982595,92.918287,https://2gis.com/firm/70000001007380347,branch
Классик,мебельная компания,Мебель на заказ; Мебельные фабрики; Мягкая мебель; Корпусная мебель,"улица Шахтёров, 65",1 этаж,660020,Покровский м-н,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,3.5,32,89019116101,,,,,,,,,,https://wa.me/79082155894,,,viber://chat/?number=79082155894,,,,,,,56.044465,92.889663,https://2gis.com/firm/985690699976319,branch
Классная мебель,,Мебель на заказ; Корпусная мебель; Распиловка древесины; Мебель для кухни,"Электриков улица, 152",1 этаж,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00 (по предварительной записи),+07:00,5.0,27,89230197786,,,,,,,,,,https://wa.me/79230197786,,,,,,https://t.me/+79230197786,,,,55.972993,92.880953,https://2gis.com/firm/70000001099019628,branch
КМС,компания по изготовлению корпусной мебели,Мебель на заказ; Корпусная мебель; Офисная мебель; Мебель для кухни,"Южная улица, 57а/3",,662977,,,Железногорск,ЗАТО Железногорск городской округ,Красноярский край,Россия,Пн: 10:00-18:30; Вт: 10:00-18:30; Ср: 10:00-18:30; Чт: 10:00-18:30; Пт: 10:00-18:30 (по предварительному звонку),+07:00,5.0,1,89029606666,,,,,,,,,https://vk.com/id241648590,,,,,,,,,,,56.214664,93.451535,https://2gis.com/firm/70000001090799895,branch
Командор,мебельный мегаполис,Мебель на заказ; Плетёные изделия; Детская мебель; Матрасы; Домашний текстиль; Садово-парковая мебель; Бескаркасная мебель; Корпусная мебель; Мягкая мебель; Мебель для кухни,"78 Добровольческой Бригады улица, 12",3 этаж,660077,Взлётка м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-19:00,+07:00,3.5,334,83912050453,83912050840,83912050888,,,http://t.me/mebelnyi_megapolis,,,,https://vk.com/komandormebel,,,,,,,,,,,56.042046,92.913406,https://2gis.com/firm/985690699491182,branch
